s0914007
WINNER
Conquer the continents of NORTH AMERICA and AUSTRALIA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109, Turn 110, Turn 111, Turn 112, Turn 113
Occupy-North-America-Australia, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08048182189019051, 0.08048182189019051, 0.08048182189019051, 0.08048182189019051, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07774245488647642, 0.07774245488647642, 0.07774245488647642, 0.07774245488647642, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.054272519103974286, 0.04373155441597973, 0.043991318304269576, 0.043569730944401176, 0.043569730944401176, 0.043569730944401176, 0.03949517577533209, 0.03949517577533209, 0.03949517577533209, 0.03949517577533209, 0.03949517577533209, 0.03949517577533209, 0.034213995283880666, 0.034213995283880666, 0.03439606979875495, 0.03439606979875495, 0.035545767962074405, 0.036131567182015226, 0.05333767750764348, 0.05269682946706471, 0.05417151392590587, 0.05417151392590587, 0.05417151392590587, 0.07125850423158579, 0.0678504574149688, 0.07120123996476838, 0.07036109977139693, 0.07036109977139693, 0.06491117623789623, 0.06491117623789623, 0.06696893430741192, 0.06614203887468041, 0.06644299496620906, 0.07464864303061712, 0.07464864303061712
Occupy-Europe-Australia-North-America, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08048182189019051, 0.08048182189019051, 0.08048182189019051, 0.08048182189019051, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.0793667296345621, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07882879208546766, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07828734148966716, 0.07774245488647642, 0.07774245488647642, 0.07774245488647642, 0.07774245488647642, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07719421170708361, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07664269374242565, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.07608798510775606, 0.08996758702938369, 0.09970312727481831, 0.10029536032853525, 0.09933418758359724, 0.09933418758359724, 0.09933418758359724, 0.08371569253016874, 0.08371569253016874, 0.08371569253016874, 0.08371569253016874, 0.08371569253016874, 0.08371569253016874, 0.07239818642303368, 0.07239818642303368, 0.07278346339993683, 0.07278346339993683, 0.07223770931756557, 0.07195963431846358, 0.14735644202865655, 0.14558596585583872, 0.14666688986471588, 0.14666688986471588, 0.14666688986471588, 0.15797729745454325, 0.15042179188375598, 0.14850806354327972, 0.14675574022300877, 0.14675574022300877, 0.1263626525441324, 0.1263626525441324, 0.12520590484287691, 0.12365993144586361, 0.12422260248352487, 0.15677673001475853, 0.15677673001475853
Occupy-Europe-Australia-Africa, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08048182189019051, 0.08048182189019051, 0.08048182189019051, 0.08048182189019051, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.08098645723455919, 0.08098645723455919, 0.08098645723455919, 0.08098645723455919, 0.08098645723455919, 0.08098645723455919, 0.08207912225845376, 0.08207912225845376, 0.08207912225845376, 0.08207912225845376, 0.08207912225845376, 0.08207912225845376, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08428570304741614, 0.08428570304741614, 0.08428570304741614, 0.08428570304741614, 0.0853993009877713, 0.0853993009877713, 0.0853993009877713, 0.0853993009877713, 0.0853993009877713, 0.0853993009877713, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08764628135867476, 0.08764628135867476, 0.08764628135867476, 0.08764628135867476, 0.08764628135867476, 0.08764628135867476, 0.08730028543867342, 0.0936263154207637, 0.09229880517460091, 0.09141426679083552, 0.09141426679083552, 0.09141426679083552, 0.06838591898471857, 0.06838591898471857, 0.06838591898471857, 0.06838591898471857, 0.06838591898471857, 0.06838591898471857, 0.07288724342808216, 0.07288724342808216, 0.07180962192739733, 0.07180962192739733, 0.07127117002514219, 0.07099681566468465, 0.07775481582718607, 0.07838836354745188, 0.0789703692626108, 0.0789703692626108, 0.0789703692626108, 0.06031818582925729, 0.062267296803693174, 0.06147510646288029, 0.06325461013727347, 0.06325461013727347, 0.058355130318032813, 0.058355130318032813, 0.0578209363810365, 0.05827244312793505, 0.05736684067976133, 0.04879810650324078, 0.04879810650324078
Occupy-Asia-South-America, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.0867337559697717, 0.0867337559697717, 0.0867337559697717, 0.0867337559697717, 0.0867337559697717, 0.0867337559697717, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.09019784096334645, 0.09019784096334645, 0.09019784096334645, 0.09019784096334645, 0.09019784096334645, 0.09019784096334645, 0.08959463001644637, 0.08959463001644637, 0.08959463001644637, 0.08959463001644637, 0.08959463001644637, 0.08959463001644637, 0.0889873690658568, 0.0889873690658568, 0.0889873690658568, 0.0889873690658568, 0.0889873690658568, 0.0889873690658568, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.08714214216904785, 0.08714214216904785, 0.08714214216904785, 0.08714214216904785, 0.08714214216904785, 0.08714214216904785, 0.08651955071015226, 0.08651955071015226, 0.08651955071015226, 0.08651955071015226, 0.08651955071015226, 0.08651955071015226, 0.08589335740322146, 0.08589335740322146, 0.08589335740322146, 0.08589335740322146, 0.08589335740322146, 0.08589335740322146, 0.06197216907140044, 0.04450795664073786, 0.044772332330814166, 0.04524822379697773, 0.04524822379697773, 0.04524822379697773, 0.06752523275507272, 0.06752523275507272, 0.06752523275507272, 0.06752523275507272, 0.06752523275507272, 0.06752523275507272, 0.06513762063093716, 0.06513762063093716, 0.06548425950131867, 0.06548425950131867, 0.06767308901921104, 0.06878835097671711, 0.032705473250789215, 0.032971958069739904, 0.033216763129676544, 0.033216763129676544, 0.033216763129676544, 0.03822299822413865, 0.0402472911259083, 0.04223489630823748, 0.04258831035451873, 0.04258831035451873, 0.055659301820522054, 0.055659301820522054, 0.057423764954652144, 0.05787217030627916, 0.05813549726867683, 0.04737869833156298, 0.04737869833156298
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.0867337559697717, 0.0867337559697717, 0.0867337559697717, 0.0867337559697717, 0.0867337559697717, 0.0867337559697717, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.09019784096334645, 0.09019784096334645, 0.09019784096334645, 0.09019784096334645, 0.09019784096334645, 0.09019784096334645, 0.08959463001644637, 0.08959463001644637, 0.08959463001644637, 0.08959463001644637, 0.08959463001644637, 0.08959463001644637, 0.0889873690658568, 0.0889873690658568, 0.0889873690658568, 0.0889873690658568, 0.0889873690658568, 0.0889873690658568, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08837614234621881, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.08776103682481741, 0.08714214216904785, 0.08714214216904785, 0.08714214216904785, 0.08714214216904785, 0.08714214216904785, 0.08714214216904785, 0.08651955071015226, 0.08651955071015226, 0.08651955071015226, 0.08651955071015226, 0.08651955071015226, 0.08651955071015226, 0.08589335740322146, 0.08589335740322146, 0.08589335740322146, 0.08589335740322146, 0.08589335740322146, 0.08589335740322146, 0.11235428645598287, 0.11447101139769668, 0.11515096516138618, 0.11637492109104157, 0.11637492109104157, 0.11637492109104157, 0.16288362966390627, 0.16288362966390627, 0.16288362966390627, 0.16288362966390627, 0.16288362966390627, 0.16288362966390627, 0.15702959565435445, 0.15702959565435445, 0.15786525039775537, 0.15786525039775537, 0.1566815254024811, 0.1560783886827928, 0.10501563071467354, 0.10587130007384775, 0.10452421171452682, 0.10452421171452682, 0.10452421171452682, 0.09819248271115065, 0.10339276408608984, 0.10207735851649896, 0.1029315235662657, 0.1029315235662657, 0.12779661495991787, 0.12779661495991787, 0.12662674049458497, 0.12761553160122344, 0.12819620120655303, 0.1135442184629397, 0.1135442184629397
Occupy-North-America-Africa, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08163312201511415, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08105919859403224, 0.08048182189019051, 0.08048182189019051, 0.08048182189019051, 0.08048182189019051, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.08098645723455919, 0.08098645723455919, 0.08098645723455919, 0.08098645723455919, 0.08098645723455919, 0.08098645723455919, 0.08207912225845376, 0.08207912225845376, 0.08207912225845376, 0.08207912225845376, 0.08207912225845376, 0.08207912225845376, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08317892302379169, 0.08428570304741614, 0.08428570304741614, 0.08428570304741614, 0.08428570304741614, 0.0853993009877713, 0.0853993009877713, 0.0853993009877713, 0.0853993009877713, 0.0853993009877713, 0.0853993009877713, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08764628135867476, 0.08764628135867476, 0.08764628135867476, 0.08764628135867476, 0.08764628135867476, 0.08764628135867476, 0.06251689373420005, 0.050374682903837946, 0.04966042957237324, 0.0501882773169332, 0.0501882773169332, 0.0501882773169332, 0.037695988180928806, 0.037695988180928806, 0.037695988180928806, 0.037695988180928806, 0.037695988180928806, 0.037695988180928806, 0.037096563791419304, 0.037096563791419304, 0.03654809943931901, 0.03654809943931901, 0.03776972978964825, 0.03839218021108121, 0.050578911109052126, 0.04997120943186156, 0.05136961929226352, 0.05136961929226352, 0.05136961929226352, 0.06648078808988223, 0.06330124284599702, 0.06642736325829945, 0.06564355250106269, 0.06564355250106269, 0.05786752099676554, 0.05786752099676554, 0.05970198718880543, 0.058964820007604606, 0.05804845744429532, 0.05793622104501614, 0.05793622104501614
ted
LOSER
Conquer the continents of ASIA and SOUTH AMERICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109, Turn 110, Turn 111, Turn 112, Turn 113
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.026730414162039702, 0.02685330580464738, 0.02685330580464738, 0.02685330580464738, 0.026861677660746177, 0.026454973507369937, 0.01784198447968907, 0.01895994131136951, 0.01895994131136951, 0.01895994131136951, 0.01895994131136951, 0.01895994131136951, 0.01668133551886632, 0.01668133551886632, 0.01668133551886632, 0.01668133551886632, 0.01668133551886632, 0.016415722765583916, 0.014344926231163922, 0.014344926231163922, 0.014344926231163922, 0.014344926231163922, 0.01443776781228057, 0.009324620330657361, 0.009324620330657361, 0.009753569435009778, 0.009753569435009778, 0.009584772093180493, 0.008765195167291025, 0.008765195167291025, 0.008765195167291025, 0.008765195167291025, 0.009012231106182468, 0.009012231106182468
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.0985010050981653, 0.0985010050981653, 0.0985010050981653, 0.0985010050981653, 0.0985010050981653, 0.0985010050981653, 0.1513846282358737, 0.1520806109287225, 0.1520806109287225, 0.1520806109287225, 0.1520671728799591, 0.15282119292432558, 0.15290180694887318, 0.14687127667111358, 0.14687127667111358, 0.14687127667111358, 0.14687127667111358, 0.14687127667111358, 0.16818549726257961, 0.16818549726257961, 0.16818549726257961, 0.16818549726257961, 0.16818549726257961, 0.16888522268553596, 0.19383657982511665, 0.19383657982511665, 0.19383657982511665, 0.19383657982511665, 0.19118928822380568, 0.2630512489255222, 0.2630512489255222, 0.2487157059922765, 0.2487157059922765, 0.24939936169720092, 0.26786686389188596, 0.26786686389188596, 0.26786686389188596, 0.26786686389188596, 0.25921968290169395, 0.25921968290169395
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.1279483131853745, 0.12596582015730984, 0.12596582015730984, 0.12596582015730984, 0.12595468964682952, 0.1265792318072249, 0.14473828920243945, 0.14476231474889986, 0.14476231474889986, 0.14476231474889986, 0.14476231474889986, 0.14476231474889986, 0.14183804980131814, 0.14183804980131814, 0.14183804980131814, 0.14183804980131814, 0.14183804980131814, 0.1424281582886961, 0.13672136281269506, 0.13672136281269506, 0.13672136281269506, 0.13672136281269506, 0.13760623508679412, 0.11304981417757705, 0.11304981417757705, 0.11825030651067991, 0.11825030651067991, 0.118575346283832, 0.1129073073090674, 0.1129073073090674, 0.1129073073090674, 0.1129073073090674, 0.11608945695165436, 0.11608945695165436
Occupy-Asia-Africa, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.02250072713500852, 0.02215208998957846, 0.02215208998957846, 0.02215208998957846, 0.022158996182470667, 0.021823493839844138, 0.015213029086588243, 0.016166258802557645, 0.016166258802557645, 0.016166258802557645, 0.016166258802557645, 0.016166258802557645, 0.014546656821168012, 0.014546656821168012, 0.014546656821168012, 0.014546656821168012, 0.014546656821168012, 0.014315034025441924, 0.012914310451981856, 0.012914310451981856, 0.012914310451981856, 0.012914310451981856, 0.012997892966250106, 0.010195262592310319, 0.010195262592310319, 0.01066426278776395, 0.01066426278776395, 0.010479704793571363, 0.009583603753771437, 0.009583603753771437, 0.009583603753771437, 0.009583603753771437, 0.009853705503486177, 0.009853705503486177
