s0914007
Conquer the continents of EUROPE and SOUTH AMERICA and a third continent of your choice., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109, Turn 110, Turn 111, Turn 112, Turn 113, Turn 114, Turn 115, Turn 116
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08333333333333333, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08444804649472752, 0.08444804649472752, 0.08444804649472752, 0.08444804649472752, 0.08444804649472752, 0.08444804649472752, 0.08499954961420055, 0.08499954961420055, 0.08499954961420055, 0.08499954961420055, 0.08499954961420055, 0.08499954961420055, 0.08554705641779949, 0.08554705641779949, 0.08554705641779949, 0.08554705641779949, 0.08554705641779949, 0.08554705641779949, 0.08609049967982416, 0.08609049967982416, 0.08609049967982416, 0.08609049967982416, 0.08609049967982416, 0.08609049967982416, 0.08662981481465547, 0.08662981481465547, 0.08662981481465547, 0.08662981481465547, 0.08662981481465547, 0.08662981481465547, 0.0871649398859348, 0.0871649398859348, 0.0871649398859348, 0.0871649398859348, 0.0871649398859348, 0.0871649398859348, 0.08769581561252408, 0.08769581561252408, 0.08769581561252408, 0.08769581561252408, 0.08769581561252408, 0.08769581561252408, 0.08822238537130661, 0.08822238537130661, 0.08822238537130661, 0.08822238537130661, 0.08822238537130661, 0.08822238537130661, 0.08874459519689296, 0.08874459519689296, 0.08874459519689296, 0.08874459519689296, 0.08874459519689296, 0.08874459519689296, 0.08926239377830154, 0.08926239377830154, 0.08926239377830154, 0.08926239377830154, 0.08926239377830154, 0.08926239377830154, 0.08977573245268855, 0.08977573245268855, 0.08977573245268855, 0.08977573245268855, 0.08977573245268855, 0.08977573245268855, 0.0902845651962056, 0.0902845651962056, 0.0902845651962056, 0.0902845651962056, 0.0902845651962056, 0.09218597343706277, 0.08542346967906489, 0.08542346967906489, 0.08567501924021259, 0.08567501924021259, 0.08567501924021259, 0.08567501924021259, 0.0823586686751754, 0.0823586686751754, 0.08224000231608754, 0.08224000231608754, 0.08224000231608754, 0.08224000231608754, 0.0774723458743531, 0.0774723458743531, 0.0761813146759963, 0.07609447756537063, 0.07609447756537063, 0.07609447756537063, 0.08177485113295256, 0.08042433345747672, 0.07909147479156392, 0.07909147479156392, 0.07909147479156392, 0.06150265427388375, 0.06150265427388375, 0.060501274149142886, 0.058457701586122714, 0.058457701586122714, 0.059187194076543374, 0.05936874765705345, 0.05936874765705345, 0.05936874765705345, 0.0588997557621681, 0.05887434187350061, 0.05887434187350061, 0.05887434187350061
Occupy-North-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.0822147661745803, 0.0822147661745803, 0.0822147661745803, 0.0822147661745803, 0.0822147661745803, 0.0822147661745803, 0.08110390701054492, 0.08110390701054492, 0.08110390701054492, 0.08110390701054492, 0.08110390701054492, 0.08110390701054492, 0.08000090077159894, 0.08000090077159894, 0.08000090077159894, 0.08000090077159894, 0.08000090077159894, 0.08000090077159894, 0.07890588716440104, 0.07890588716440104, 0.07890588716440104, 0.07890588716440104, 0.07890588716440104, 0.07890588716440104, 0.07781900064035169, 0.07781900064035169, 0.07781900064035169, 0.07781900064035169, 0.07781900064035169, 0.07781900064035169, 0.07674037037068901, 0.07674037037068901, 0.07674037037068901, 0.07674037037068901, 0.07674037037068901, 0.07674037037068901, 0.07567012022813038, 0.07567012022813038, 0.07567012022813038, 0.07567012022813038, 0.07567012022813038, 0.07567012022813038, 0.07460836877495187, 0.07460836877495187, 0.07460836877495187, 0.07460836877495187, 0.07460836877495187, 0.07460836877495187, 0.07355522925738679, 0.07355522925738679, 0.07355522925738679, 0.07355522925738679, 0.07355522925738679, 0.07355522925738679, 0.0725108096062141, 0.0725108096062141, 0.0725108096062141, 0.0725108096062141, 0.0725108096062141, 0.0725108096062141, 0.07147521244339693, 0.07147521244339693, 0.07147521244339693, 0.07147521244339693, 0.07147521244339693, 0.07147521244339693, 0.07044853509462287, 0.07044853509462287, 0.07044853509462287, 0.07044853509462287, 0.07044853509462287, 0.07044853509462287, 0.06943086960758882, 0.06943086960758882, 0.06943086960758882, 0.06943086960758882, 0.06943086960758882, 0.0708930954858976, 0.022666084673377315, 0.022666084673377315, 0.02273283030749807, 0.02273283030749807, 0.02273283030749807, 0.02273283030749807, 0.01823932902917804, 0.01823932902917804, 0.018584743434659847, 0.018584743434659847, 0.018584743434659847, 0.018584743434659847, 0.014612361355284405, 0.014612361355284405, 0.014662096576857745, 0.014944268721507963, 0.014944268721507963, 0.014944268721507963, 0.01262339119525068, 0.012668280326974824, 0.012712582500363811, 0.012712582500363811, 0.012712582500363811, 0.005233325456374703, 0.005233325456374703, 0.0052531804790660105, 0.0053928865523894965, 0.0053928865523894965, 0.004384069538575625, 0.004309567174585997, 0.004309567174585997, 0.004309567174585997, 0.0028432438226314604, 0.0029000173194525295, 0.0029000173194525295, 0.0029000173194525295
bob
Conquer the continents of NORTH AMERICA and AUSTRALIA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109, Turn 110, Turn 111, Turn 112, Turn 113, Turn 114, Turn 115, Turn 116
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09136587700199512, 0.09136587700199512, 0.09136587700199512, 0.09136587700199512, 0.09136587700199512, 0.09136587700199512, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.09194932848897604, 0.09194932848897604, 0.09194932848897604, 0.09194932848897604, 0.09194932848897604, 0.09194932848897604, 0.09135404692755135, 0.09135404692755135, 0.09135404692755135, 0.09135404692755135, 0.09135404692755135, 0.09135404692755135, 0.09075450991364559, 0.09075450991364559, 0.09075450991364559, 0.09075450991364559, 0.09075450991364559, 0.09075450991364559, 0.09015079530132543, 0.09015079530132543, 0.09015079530132543, 0.09015079530132543, 0.09015079530132543, 0.09015079530132543, 0.08954298375003003, 0.08954298375003003, 0.08954298375003003, 0.08894331324220585, 0.08894331324220585, 0.08768276425142184, 0.11638498473808108, 0.11638498473808108, 0.11638498473808108, 0.11708986386979005, 0.11708986386979005, 0.11708986386979005, 0.12726902119548433, 0.12726902119548433, 0.12726902119548433, 0.12799751845827542, 0.12799751845827542, 0.12799751845827542, 0.13478027527847608, 0.13478027527847608, 0.13478027527847608, 0.13478027527847608, 0.13478027527847608, 0.13289293576613226, 0.1491448196598663, 0.1491448196598663, 0.1491448196598663, 0.1491448196598663, 0.14153650784646424, 0.13388160173913338, 0.13203907115475844, 0.12128394421478007, 0.12201088293836386, 0.12201088293836386, 0.12201088293836386, 0.12201088293836386, 0.12201088293836386, 0.12201088293836386, 0.12201088293836386, 0.12201088293836386, 0.12201088293836386
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07931706149900247, 0.07931706149900247, 0.07931706149900247, 0.07931706149900247, 0.07931706149900247, 0.07931706149900247, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07982357070126778, 0.07982357070126778, 0.07982357070126778, 0.07982357070126778, 0.07982357070126778, 0.07982357070126778, 0.08092529588203157, 0.08092529588203157, 0.08092529588203157, 0.08092529588203157, 0.08092529588203157, 0.08092529588203157, 0.08203489689745538, 0.08203489689745538, 0.08203489689745538, 0.08203489689745538, 0.08203489689745538, 0.08203489689745538, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08315222965810116, 0.08427714488245085, 0.08427714488245085, 0.08427714488245085, 0.08538699296350032, 0.08538699296350032, 0.08417684591722246, 0.038980888047824715, 0.038980888047824715, 0.038980888047824715, 0.038432634885549634, 0.038432634885549634, 0.038432634885549634, 0.036647638710851374, 0.036647638710851374, 0.036647638710851374, 0.0361202649504675, 0.0361202649504675, 0.0361202649504675, 0.03508165268149769, 0.03508165268149769, 0.03508165268149769, 0.03508165268149769, 0.03508165268149769, 0.03529632722442567, 0.033040323257732825, 0.033040323257732825, 0.033040323257732825, 0.033040323257732825, 0.0353955027606996, 0.038517892904882736, 0.0387630550697097, 0.040194103338842505, 0.03962631493555271, 0.03962631493555271, 0.03962631493555271, 0.03962631493555271, 0.03962631493555271, 0.03962631493555271, 0.03962631493555271, 0.03962631493555271, 0.03962631493555271
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07931706149900247, 0.07931706149900247, 0.07931706149900247, 0.07931706149900247, 0.07931706149900247, 0.07931706149900247, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07822710080975621, 0.07822710080975621, 0.07822710080975621, 0.07822710080975621, 0.07822710080975621, 0.07822710080975621, 0.0777206571904171, 0.0777206571904171, 0.0777206571904171, 0.0777206571904171, 0.0777206571904171, 0.0777206571904171, 0.07721059318889903, 0.07721059318889903, 0.07721059318889903, 0.07721059318889903, 0.07721059318889903, 0.07721059318889903, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.07617987136751916, 0.07617987136751916, 0.07617987136751916, 0.07566969379429388, 0.07566969379429388, 0.07459726515780288, 0.052881019232036905, 0.052881019232036905, 0.052881019232036905, 0.05320129015877242, 0.05320129015877242, 0.05320129015877242, 0.051809055497540314, 0.051809055497540314, 0.051809055497540314, 0.052105614351872796, 0.052105614351872796, 0.052105614351872796, 0.05060735484513118, 0.05060735484513118, 0.05060735484513118, 0.05060735484513118, 0.05060735484513118, 0.0509170355454336, 0.04863532311501562, 0.04863532311501562, 0.04863532311501562, 0.04863532311501562, 0.05210214501101033, 0.05144845860028402, 0.05177592239791707, 0.053687377622409736, 0.05400916328014101, 0.05400916328014101, 0.05400916328014101, 0.05400916328014101, 0.05400916328014101, 0.05400916328014101, 0.05400916328014101, 0.05400916328014101, 0.05400916328014101
Occupy-Asia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09136587700199512, 0.09136587700199512, 0.09136587700199512, 0.09136587700199512, 0.09136587700199512, 0.09136587700199512, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.09194932848897604, 0.09194932848897604, 0.09194932848897604, 0.09194932848897604, 0.09194932848897604, 0.09194932848897604, 0.09135404692755135, 0.09135404692755135, 0.09135404692755135, 0.09135404692755135, 0.09135404692755135, 0.09135404692755135, 0.09075450991364559, 0.09075450991364559, 0.09075450991364559, 0.09075450991364559, 0.09075450991364559, 0.09075450991364559, 0.09015079530132543, 0.09015079530132543, 0.09015079530132543, 0.09015079530132543, 0.09015079530132543, 0.09015079530132543, 0.08954298375003003, 0.08954298375003003, 0.08954298375003003, 0.08894331324220585, 0.08894331324220585, 0.09129816830313209, 0.05007317621916801, 0.05007317621916801, 0.05007317621916801, 0.050376441602195794, 0.050376441602195794, 0.050376441602195794, 0.05528239504582511, 0.05528239504582511, 0.05528239504582511, 0.05559883555187379, 0.05559883555187379, 0.05559883555187379, 0.05971599277960052, 0.05971599277960052, 0.05971599277960052, 0.05971599277960052, 0.05971599277960052, 0.05887978471830286, 0.06608037381969725, 0.06608037381969725, 0.06608037381969725, 0.06608037381969725, 0.06798740378364165, 0.06431035112518885, 0.06342528710368919, 0.058259035871845624, 0.0586082226454791, 0.0586082226454791, 0.0586082226454791, 0.0586082226454791, 0.0586082226454791, 0.0586082226454791, 0.0586082226454791, 0.0586082226454791, 0.0586082226454791
Occupy-Europe-South-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07931706149900247, 0.07931706149900247, 0.07931706149900247, 0.07931706149900247, 0.07931706149900247, 0.07931706149900247, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07822710080975621, 0.07822710080975621, 0.07822710080975621, 0.07822710080975621, 0.07822710080975621, 0.07822710080975621, 0.0777206571904171, 0.0777206571904171, 0.0777206571904171, 0.0777206571904171, 0.0777206571904171, 0.0777206571904171, 0.07721059318889903, 0.07721059318889903, 0.07721059318889903, 0.07721059318889903, 0.07721059318889903, 0.07721059318889903, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.07617987136751916, 0.07617987136751916, 0.07617987136751916, 0.07566969379429388, 0.07566969379429388, 0.07459726515780288, 0.12883540743125846, 0.12883540743125846, 0.12883540743125846, 0.12961569184962984, 0.12961569184962984, 0.12961569184962984, 0.1262237542049959, 0.1262237542049959, 0.1262237542049959, 0.1269462682824501, 0.1269462682824501, 0.1269462682824501, 0.12329601953928916, 0.12329601953928916, 0.12329601953928916, 0.12329601953928916, 0.12329601953928916, 0.12405050271258035, 0.11849150716213575, 0.11849150716213575, 0.11849150716213575, 0.11849150716213575, 0.11708340874281942, 0.1156144513092911, 0.11635032461467314, 0.12064572729522648, 0.12136884074254742, 0.12136884074254742, 0.12136884074254742, 0.12136884074254742, 0.12136884074254742, 0.12136884074254742, 0.12136884074254742, 0.12136884074254742, 0.12136884074254742
Occupy-Europe-Australia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07990107951832677, 0.07931706149900247, 0.07931706149900247, 0.07931706149900247, 0.07931706149900247, 0.07931706149900247, 0.07931706149900247, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07822710080975621, 0.07822710080975621, 0.07822710080975621, 0.07822710080975621, 0.07822710080975621, 0.07822710080975621, 0.0777206571904171, 0.0777206571904171, 0.0777206571904171, 0.0777206571904171, 0.0777206571904171, 0.0777206571904171, 0.07721059318889903, 0.07721059318889903, 0.07721059318889903, 0.07721059318889903, 0.07721059318889903, 0.07721059318889903, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.0766969750405734, 0.07617987136751916, 0.07617987136751916, 0.07617987136751916, 0.07566969379429388, 0.07566969379429388, 0.07459726515780288, 0.12883540743125846, 0.12883540743125846, 0.12883540743125846, 0.12961569184962984, 0.12961569184962984, 0.12961569184962984, 0.1262237542049959, 0.1262237542049959, 0.1262237542049959, 0.1269462682824501, 0.1269462682824501, 0.1269462682824501, 0.12329601953928916, 0.12329601953928916, 0.12329601953928916, 0.12329601953928916, 0.12329601953928916, 0.12405050271258035, 0.11849150716213575, 0.11849150716213575, 0.11849150716213575, 0.11849150716213575, 0.11708340874281942, 0.1156144513092911, 0.11635032461467314, 0.12064572729522648, 0.12136884074254742, 0.12136884074254742, 0.12136884074254742, 0.12136884074254742, 0.12136884074254742, 0.12136884074254742, 0.12136884074254742, 0.12136884074254742, 0.12136884074254742
