s0914007
Conquer the continents of EUROPE and AUSTRALIA and a third continent of your choice., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07396572706090461, 0.01079111956473183, 0.0108056718361634, 0.010803175214639901, 0.010803175214639901, 0.010803175214639901, 0.010803175214639901, 0.013963776663832408, 0.013570374159506472, 0.013498390319115665, 0.013498390319115665, 0.013498390319115665
Occupy-Europe-Australia-South-America, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07396572706090461, 0.01515359125420792, 0.015174026499297317, 0.015170520581134089, 0.015170520581134089, 0.015170520581134089, 0.015170520581134089, 0.007688277373679873, 0.007624157985513949, 0.0074350155871594865, 0.0074350155871594865, 0.0074350155871594865
Occupy-Europe-South-America-Australia, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07396572706090461, 0.01515359125420792, 0.015174026499297317, 0.015170520581134089, 0.015170520581134089, 0.015170520581134089, 0.015170520581134089, 0.007688277373679873, 0.007624157985513949, 0.0074350155871594865, 0.0074350155871594865, 0.0074350155871594865
Occupy-Europe-Australia-Africa, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07396572706090461, 0.012811528761587785, 0.012828805638456179, 0.01282584157728873, 0.01282584157728873, 0.01282584157728873, 0.01282584157728873, 0.020021168764109355, 0.019457110907775008, 0.01935390096311255, 0.01935390096311255, 0.01935390096311255
Occupy-Europe-Australia-North-America, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08903635621961901, 0.08903635621961901, 0.08903635621961901, 0.08903635621961901, 0.08903635621961901, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09136587700199512, 0.09136587700199512, 0.09136587700199512, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09729769984201868, 0.09729769984201868, 0.09729769984201868, 0.09729769984201868, 0.0985010050981653, 0.0985010050981653, 0.0985010050981653, 0.0985010050981653, 0.0985010050981653, 0.10206854587819081, 0.18958211480039458, 0.1898377741299569, 0.18979391262092235, 0.18979391262092235, 0.18979391262092235, 0.18979391262092235, 0.12012588882817789, 0.1215551528588334, 0.11853957616331545, 0.11853957616331545, 0.11853957616331545
Occupy-North-America-Australia, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08903635621961901, 0.08903635621961901, 0.08903635621961901, 0.08903635621961901, 0.08903635621961901, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09136587700199512, 0.09136587700199512, 0.09136587700199512, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09729769984201868, 0.09729769984201868, 0.09729769984201868, 0.09729769984201868, 0.0985010050981653, 0.0985010050981653, 0.0985010050981653, 0.0985010050981653, 0.0985010050981653, 0.10206854587819081, 0.31210056015622123, 0.3125214406809984, 0.3125742629062306, 0.3125742629062306, 0.3125742629062306, 0.3125742629062306, 0.25537424009626764, 0.25841269599687416, 0.25714480756410524, 0.25714480756410524, 0.25714480756410524
Occupy-Asia-South-America, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07396572706090461, 0.01156163267387924, 0.01111431887791007, 0.011116197414799547, 0.011116197414799547, 0.011116197414799547, 0.011116197414799547, 0.005985759441650994, 0.0059358388658896435, 0.005906714981678734, 0.005906714981678734, 0.005906714981678734
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.078729860215343, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07813957036633758, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07574949745091736, 0.07396572706090461, 0.005625132745130988, 0.005407499167587934, 0.005406249779394881, 0.005406249779394881, 0.005406249779394881, 0.005406249779394881, 0.002171239523058194, 0.002153131624108455, 0.002099716088893879, 0.002099716088893879, 0.002099716088893879
Occupy-North-America-Africa, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08903635621961901, 0.08903635621961901, 0.08903635621961901, 0.08903635621961901, 0.08903635621961901, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09019784096334643, 0.09136587700199512, 0.09136587700199512, 0.09136587700199512, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09609976991304531, 0.09729769984201868, 0.09729769984201868, 0.09729769984201868, 0.09729769984201868, 0.0985010050981653, 0.0985010050981653, 0.0985010050981653, 0.0985010050981653, 0.0985010050981653, 0.10206854587819081, 0.24421644685090507, 0.24454578283882636, 0.24458711585070725, 0.24458711585070725, 0.24458711585070725, 0.24458711585070725, 0.4643195532882659, 0.46044717925396794, 0.46735177079643225, 0.46735177079643225, 0.46735177079643225
lala
Conquer the continents of ASIA and AFRICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.08501660264226137, 0.08615068671677789, 0.08556374404804157, 0.08556374404804157, 0.08556374404804157, 0.08556374404804157, 0.08556374404804157, 0.08556374404804157, 0.0866981307742183, 0.0866981307742183, 0.0866981307742183, 0.0866981307742183, 0.0866981307742183, 0.0866981307742183, 0.0866981307742183, 0.08783939652327294, 0.08783939652327294, 0.08783939652327294, 0.08783939652327294, 0.08898736906585679, 0.08898736906585679, 0.08898736906585679, 0.08898736906585679, 0.08898736906585679, 0.08898736906585679, 0.08898736906585679, 0.08837614234621875, 0.08837614234621875, 0.08837614234621875, 0.08837614234621875, 0.08837614234621875, 0.08952378873365338, 0.08952378873365338, 0.08952378873365338, 0.08952378873365338, 0.08952378873365338, 0.08952378873365338, 0.09067777325706092, 0.09067777325706092, 0.09067777325706092, 0.09067777325706092, 0.09067777325706092, 0.09067777325706092, 0.09067777325706092, 0.09183791114953176, 0.09183791114953176, 0.09183791114953176, 0.09183791114953176, 0.09183791114953176, 0.09300401314414727, 0.09300401314414727, 0.09300401314414727, 0.09300401314414727, 0.09358180982807193, 0.09358180982807193, 0.06649684496921787, 0.065405172473216, 0.06461445403533199, 0.063388562641563, 0.063388562641563, 0.06589512181121268, 0.06256270027870565, 0.06256270027870565, 0.06256270027870565, 0.06256270027870565
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08164994835589133, 0.0810843418667081, 0.08053191609017968, 0.08053191609017968, 0.08053191609017968, 0.08053191609017968, 0.08053191609017968, 0.08053191609017968, 0.07996760158320973, 0.07996760158320973, 0.07996760158320973, 0.07996760158320973, 0.07996760158320973, 0.07996760158320973, 0.07996760158320973, 0.07939986502244269, 0.07939986502244269, 0.07939986502244269, 0.07939986502244269, 0.07882879208546768, 0.07882879208546768, 0.07882879208546768, 0.07882879208546768, 0.07882879208546768, 0.07882879208546768, 0.07882879208546768, 0.07828734148966718, 0.07828734148966718, 0.07828734148966718, 0.07828734148966718, 0.07828734148966718, 0.07771789742089198, 0.07771789742089198, 0.07771789742089198, 0.07771789742089198, 0.07771789742089198, 0.07771789742089198, 0.07714530846883529, 0.07714530846883529, 0.07714530846883529, 0.07714530846883529, 0.07714530846883529, 0.07714530846883529, 0.07714530846883529, 0.07656966631192871, 0.07656966631192871, 0.07656966631192871, 0.07656966631192871, 0.07656966631192871, 0.0759910648614374, 0.0759910648614374, 0.0759910648614374, 0.0759910648614374, 0.07493390503185188, 0.07493390503185188, 0.020582584814413576, 0.020657838823468798, 0.021258080750190828, 0.022166686400942083, 0.022166686400942083, 0.02304321851878188, 0.021877886162461897, 0.021877886162461897, 0.021877886162461897, 0.021877886162461897
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.08331627221097915, 0.08273912274345366, 0.08385247079907965, 0.08385247079907965, 0.08385247079907965, 0.08385247079907965, 0.08385247079907965, 0.08385247079907965, 0.0832648880366851, 0.0832648880366851, 0.0832648880366851, 0.0832648880366851, 0.0832648880366851, 0.0832648880366851, 0.0832648880366851, 0.08267374211970505, 0.08267374211970505, 0.08267374211970505, 0.08267374211970505, 0.08207912225845378, 0.08207912225845378, 0.08207912225845378, 0.08207912225845378, 0.08207912225845378, 0.08207912225845378, 0.08207912225845378, 0.08317892302379168, 0.08317892302379168, 0.08317892302379168, 0.08317892302379168, 0.08317892302379168, 0.08257389871894595, 0.08257389871894595, 0.08257389871894595, 0.08257389871894595, 0.08257389871894595, 0.08257389871894595, 0.08196553303094153, 0.08196553303094153, 0.08196553303094153, 0.08196553303094153, 0.08196553303094153, 0.08196553303094153, 0.08196553303094153, 0.08135392336649917, 0.08135392336649917, 0.08135392336649917, 0.08135392336649917, 0.08135392336649917, 0.08073916950468585, 0.08073916950468585, 0.08073916950468585, 0.08073916950468585, 0.08124076962736371, 0.08124076962736371, 0.0574897061340299, 0.05769989989273423, 0.059376449863873346, 0.0619142978710308, 0.0619142978710308, 0.06057753060944451, 0.06235473661375486, 0.06235473661375486, 0.06235473661375486, 0.06235473661375486
Occupy-Asia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.08560177830876177, 0.08675163366082168, 0.08790886228576468, 0.08909177500773807, 0.08909177500773807, 0.08909177500773807, 0.08909177500773807, 0.08909177500773807, 0.08909177500773807, 0.09027293565124096, 0.09027293565124096, 0.09027293565124096, 0.09027293565124096, 0.09027293565124096, 0.09027293565124096, 0.09027293565124096, 0.09146125895885271, 0.09146125895885271, 0.09146125895885271, 0.09146125895885271, 0.09265656559972991, 0.09265656559972991, 0.09265656559972991, 0.09265656559972991, 0.09265656559972991, 0.09265656559972991, 0.09265656559972991, 0.09389809644163252, 0.09389809644163252, 0.09389809644163252, 0.09389809644163252, 0.09389809644163252, 0.09511745053774212, 0.09511745053774212, 0.09511745053774212, 0.09511745053774212, 0.09511745053774212, 0.09511745053774212, 0.09634353879181613, 0.09634353879181613, 0.09634353879181613, 0.09634353879181613, 0.09634353879181613, 0.09634353879181613, 0.09634353879181613, 0.0975761648922637, 0.0975761648922637, 0.0975761648922637, 0.0975761648922637, 0.0975761648922637, 0.09881512774631356, 0.09881512774631356, 0.09881512774631356, 0.09881512774631356, 0.09942902655780805, 0.09942902655780805, 0.43388261517100984, 0.4354689759971835, 0.4302043564659307, 0.4220423464942126, 0.4220423464942126, 0.41293019613159826, 0.4250446223312642, 0.4250446223312642, 0.4250446223312642, 0.4250446223312642
Occupy-Europe-South-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08221195108787456, 0.08164994835589133, 0.0810843418667081, 0.08053191609017968, 0.08053191609017968, 0.08053191609017968, 0.08053191609017968, 0.08053191609017968, 0.08053191609017968, 0.07996760158320973, 0.07996760158320973, 0.07996760158320973, 0.07996760158320973, 0.07996760158320973, 0.07996760158320973, 0.07996760158320973, 0.07939986502244269, 0.07939986502244269, 0.07939986502244269, 0.07939986502244269, 0.07882879208546768, 0.07882879208546768, 0.07882879208546768, 0.07882879208546768, 0.07882879208546768, 0.07882879208546768, 0.07882879208546768, 0.07828734148966718, 0.07828734148966718, 0.07828734148966718, 0.07828734148966718, 0.07828734148966718, 0.07771789742089198, 0.07771789742089198, 0.07771789742089198, 0.07771789742089198, 0.07771789742089198, 0.07771789742089198, 0.07714530846883529, 0.07714530846883529, 0.07714530846883529, 0.07714530846883529, 0.07714530846883529, 0.07714530846883529, 0.07714530846883529, 0.07656966631192871, 0.07656966631192871, 0.07656966631192871, 0.07656966631192871, 0.07656966631192871, 0.0759910648614374, 0.0759910648614374, 0.0759910648614374, 0.0759910648614374, 0.07646316691166603, 0.07646316691166603, 0.013407837477239707, 0.013187722261073568, 0.013570909674176474, 0.01415095287566262, 0.01415095287566262, 0.014710520709537357, 0.013966586187232385, 0.013966586187232385, 0.013966586187232385, 0.013966586187232385
