s0914007
WINNER
Conquer the continents of NORTH AMERICA and AFRICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109, Turn 110, Turn 111, Turn 112, Turn 113, Turn 114, Turn 115
Occupy-North-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08166111308906648, 0.08166111308906648, 0.08166111308906648, 0.08166111308906648, 0.08166111308906648, 0.08166111308906648, 0.08055954873754578, 0.08055954873754578, 0.08055954873754578, 0.08055954873754578, 0.08055954873754578, 0.08055954873754578, 0.07946572251666723, 0.07946572251666723, 0.07946572251666723, 0.07946572251666723, 0.07946572251666723, 0.07946572251666723, 0.07837977402107263, 0.07837977402107263, 0.07837977402107263, 0.07837977402107263, 0.07837977402107263, 0.07837977402107263, 0.07730183765043432, 0.07730183765043432, 0.07730183765043432, 0.07730183765043432, 0.07730183765043432, 0.07730183765043432, 0.07623204258316339, 0.07623204258316339, 0.07623204258316339, 0.07623204258316339, 0.07623204258316339, 0.07623204258316339, 0.07517051275662233, 0.07517051275662233, 0.07517051275662233, 0.07517051275662233, 0.07517051275662233, 0.07517051275662233, 0.07411736685373825, 0.07411736685373825, 0.07411736685373825, 0.07411736685373825, 0.07411736685373825, 0.07411736685373825, 0.07307271829590203, 0.07307271829590203, 0.07307271829590203, 0.07307271829590203, 0.07307271829590203, 0.07307271829590203, 0.07203667524202767, 0.07203667524202767, 0.07203667524202767, 0.07203667524202767, 0.07203667524202767, 0.07203667524202767, 0.07100934059363609, 0.07100934059363609, 0.07100934059363609, 0.07100934059363609, 0.07100934059363609, 0.07100934059363609, 0.06999081200581904, 0.06807745140786228, 0.06807745140786228, 0.06807745140786228, 0.06951510949027596, 0.015047509916110076, 0.014762256941978255, 0.014528072370653766, 0.01480890494778712, 0.01480890494778712, 0.01480890494778712, 0.011949518144450048, 0.011949518144450048, 0.011949518144450048, 0.01199036747618519, 0.012225300051627261, 0.012225300051627261, 0.010587973144401065, 0.010796714470754646, 0.010796714470754646, 0.012134957115816693, 0.012134957115816693, 0.012134957115816693, 0.012134957115816693, 0.012134957115816693, 0.012134957115816693, 0.012134957115816693, 0.012134957115816693, 0.012134957115816693, 0.012134957115816693, 0.012134957115816693, 0.012134957115816693, 0.012134957115816693, 0.012134957115816693, 0.012134957115816693, 0.012134957115816693, 0.012134957115816693
Occupy-Europe-Australia-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08332766479563, 0.08332766479563, 0.08332766479563, 0.08332766479563, 0.08332766479563, 0.08332766479563, 0.08388124281729131, 0.08388124281729131, 0.08388124281729131, 0.08388124281729131, 0.08388124281729131, 0.08388124281729131, 0.08443093213372514, 0.08443093213372514, 0.08443093213372514, 0.08443093213372514, 0.08443093213372514, 0.08443093213372514, 0.0849766625933097, 0.0849766625933097, 0.0849766625933097, 0.0849766625933097, 0.0849766625933097, 0.0849766625933097, 0.08551836665509326, 0.08551836665509326, 0.08551836665509326, 0.08551836665509326, 0.08551836665509326, 0.08551836665509326, 0.08605597940200664, 0.08605597940200664, 0.08605597940200664, 0.08605597940200664, 0.08605597940200664, 0.08605597940200664, 0.08658943855080707, 0.08658943855080707, 0.08658943855080707, 0.08658943855080707, 0.08658943855080707, 0.08658943855080707, 0.08711868445880554, 0.08711868445880554, 0.08711868445880554, 0.08711868445880554, 0.08711868445880554, 0.08711868445880554, 0.08764366012743532, 0.08764366012743532, 0.08764366012743532, 0.08764366012743532, 0.08764366012743532, 0.08764366012743532, 0.08816431120272476, 0.08816431120272476, 0.08816431120272476, 0.08816431120272476, 0.08816431120272476, 0.08816431120272476, 0.08868058597274221, 0.08868058597274221, 0.08868058597274221, 0.08868058597274221, 0.08868058597274221, 0.08868058597274221, 0.08919243536208646, 0.08675415401390844, 0.08675415401390844, 0.08675415401390844, 0.08858622628044827, 0.09269086109496656, 0.09278952563933972, 0.09131753694745752, 0.09122108303210491, 0.09122108303210491, 0.09122108303210491, 0.09416735039784663, 0.09416735039784663, 0.09416735039784663, 0.094489260728332, 0.09441381984834579, 0.09441381984834579, 0.09556597921302686, 0.09550105811159929, 0.09550105811159929, 0.09508484830775993, 0.09508484830775993, 0.09508484830775993, 0.09508484830775993, 0.09508484830775993, 0.09508484830775993, 0.09508484830775993, 0.09508484830775993, 0.09508484830775993, 0.09508484830775993, 0.09508484830775993, 0.09508484830775993, 0.09508484830775993, 0.09508484830775993, 0.09508484830775993, 0.09508484830775993, 0.09508484830775993
Occupy-Europe-Australia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08166666825612386, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08332766479563, 0.08332766479563, 0.08332766479563, 0.08332766479563, 0.08332766479563, 0.08332766479563, 0.08388124281729131, 0.08388124281729131, 0.08388124281729131, 0.08388124281729131, 0.08388124281729131, 0.08388124281729131, 0.08443093213372514, 0.08443093213372514, 0.08443093213372514, 0.08443093213372514, 0.08443093213372514, 0.08443093213372514, 0.0849766625933097, 0.0849766625933097, 0.0849766625933097, 0.0849766625933097, 0.0849766625933097, 0.0849766625933097, 0.08551836665509326, 0.08551836665509326, 0.08551836665509326, 0.08551836665509326, 0.08551836665509326, 0.08551836665509326, 0.08605597940200664, 0.08605597940200664, 0.08605597940200664, 0.08605597940200664, 0.08605597940200664, 0.08605597940200664, 0.08658943855080707, 0.08658943855080707, 0.08658943855080707, 0.08658943855080707, 0.08658943855080707, 0.08658943855080707, 0.08711868445880554, 0.08711868445880554, 0.08711868445880554, 0.08711868445880554, 0.08711868445880554, 0.08711868445880554, 0.08764366012743532, 0.08764366012743532, 0.08764366012743532, 0.08764366012743532, 0.08764366012743532, 0.08764366012743532, 0.08816431120272476, 0.08816431120272476, 0.08816431120272476, 0.08816431120272476, 0.08816431120272476, 0.08816431120272476, 0.08868058597274221, 0.08868058597274221, 0.08868058597274221, 0.08868058597274221, 0.08868058597274221, 0.08868058597274221, 0.08919243536208646, 0.09033126888479931, 0.09033126888479931, 0.09033126888479931, 0.09223888258245187, 0.1498326159580513, 0.14999210489375764, 0.15062517001881845, 0.15046607256739106, 0.15046607256739106, 0.15046607256739106, 0.1526931989756618, 0.1526931989756618, 0.1526931989756618, 0.15321517944912164, 0.15309285138902473, 0.15309285138902473, 0.15214361375145763, 0.15204025760880882, 0.15204025760880882, 0.1513776403871116, 0.1513776403871116, 0.1513776403871116, 0.1513776403871116, 0.1513776403871116, 0.1513776403871116, 0.1513776403871116, 0.1513776403871116, 0.1513776403871116, 0.1513776403871116, 0.1513776403871116, 0.1513776403871116, 0.1513776403871116, 0.1513776403871116, 0.1513776403871116, 0.1513776403871116, 0.1513776403871116
Occupy-Asia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08332766479563, 0.08332766479563, 0.08332766479563, 0.08332766479563, 0.08332766479563, 0.08166111308906648, 0.08220361956085323, 0.08220361956085323, 0.08220361956085323, 0.08220361956085323, 0.08220361956085323, 0.08055954873754578, 0.08108747037759843, 0.08108747037759843, 0.08108747037759843, 0.08108747037759843, 0.08108747037759843, 0.07946572251666723, 0.07997935968937489, 0.07997935968937489, 0.07997935968937489, 0.07997935968937489, 0.07997935968937489, 0.07837977402107262, 0.07887942463870272, 0.07887942463870272, 0.07887942463870272, 0.07887942463870272, 0.07887942463870272, 0.07887942463870272, 0.07778779704028457, 0.07778779704028457, 0.07778779704028457, 0.07778779704028457, 0.07778779704028457, 0.07778779704028457, 0.07670460336081439, 0.07670460336081439, 0.07670460336081439, 0.07670460336081439, 0.07670460336081439, 0.07670460336081439, 0.07562996470531747, 0.07562996470531747, 0.07562996470531747, 0.07562996470531747, 0.07562996470531747, 0.07562996470531747, 0.07456399680990472, 0.07456399680990472, 0.07456399680990472, 0.07456399680990472, 0.07456399680990472, 0.07456399680990472, 0.07350681004081276, 0.07350681004081276, 0.07350681004081276, 0.07350681004081276, 0.07350681004081276, 0.07350681004081276, 0.0724585093995915, 0.0724585093995915, 0.0724585093995915, 0.0724585093995915, 0.0724585093995915, 0.0724585093995915, 0.07141919453429182, 0.0723310944344416, 0.0723310944344416, 0.0723310944344416, 0.07093378381359325, 0.012523533089323403, 0.012286126695821504, 0.012337982214075031, 0.012576479604052464, 0.012576479604052464, 0.012576479604052464, 0.008905512423481443, 0.008905512423481443, 0.008905512423481443, 0.008757236899642322, 0.008928821317107054, 0.008928821317107054, 0.0074173575409447, 0.0075635903496248285, 0.0075635903496248285, 0.008501090288431695, 0.008501090288431695, 0.008501090288431695, 0.008501090288431695, 0.008501090288431695, 0.008501090288431695, 0.008501090288431695, 0.008501090288431695, 0.008501090288431695, 0.008501090288431695, 0.008501090288431695, 0.008501090288431695, 0.008501090288431695, 0.008501090288431695, 0.008501090288431695, 0.008501090288431695, 0.008501090288431695
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08502822772841354, 0.08502822772841354, 0.08502822772841354, 0.08502822772841354, 0.08502822772841354, 0.08502822772841354, 0.08559310324972697, 0.08559310324972697, 0.08559310324972697, 0.08559310324972697, 0.08559310324972697, 0.08559310324972697, 0.08615401070455897, 0.08615401070455897, 0.08615401070455897, 0.08615401070455897, 0.08615401070455897, 0.08615401070455897, 0.0867108785096234, 0.0867108785096234, 0.0867108785096234, 0.0867108785096234, 0.0867108785096234, 0.0867108785096234, 0.08726363774558311, 0.08726363774558311, 0.08726363774558311, 0.08726363774558311, 0.08726363774558311, 0.08726363774558311, 0.08781222217053206, 0.08781222217053206, 0.08781222217053206, 0.08781222217053206, 0.08781222217053206, 0.08781222217053206, 0.08835656823014211, 0.08835656823014211, 0.08835656823014211, 0.08835656823014211, 0.08835656823014211, 0.08835656823014211, 0.0888966150645277, 0.0888966150645277, 0.0888966150645277, 0.0888966150645277, 0.0888966150645277, 0.0888966150645277, 0.08943230451188722, 0.08943230451188722, 0.08943230451188722, 0.08943230451188722, 0.08943230451188722, 0.08943230451188722, 0.08996358110898532, 0.08996358110898532, 0.08996358110898532, 0.08996358110898532, 0.08996358110898532, 0.08996358110898532, 0.09049039208854585, 0.09049039208854585, 0.09049039208854585, 0.09049039208854585, 0.09049039208854585, 0.09049039208854585, 0.09101268737362979, 0.092174762374189, 0.092174762374189, 0.092174762374189, 0.09039410669011988, 0.08069903509390625, 0.08078493497049426, 0.08112590041661791, 0.0810402113913413, 0.0810402113913413, 0.0810402113913413, 0.07515009774456013, 0.07515009774456013, 0.07515009774456013, 0.0738988592329777, 0.07383985787210832, 0.07383985787210832, 0.07202309455681913, 0.07197416690845142, 0.07197416690845142, 0.07166049128555456, 0.07166049128555456, 0.07166049128555456, 0.07166049128555456, 0.07166049128555456, 0.07166049128555456, 0.07166049128555456, 0.07166049128555456, 0.07166049128555456, 0.07166049128555456, 0.07166049128555456, 0.07166049128555456, 0.07166049128555456, 0.07166049128555456, 0.07166049128555456, 0.07166049128555456, 0.07166049128555456
Occupy-North-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08166111308906648, 0.08166111308906648, 0.08166111308906648, 0.08166111308906648, 0.08166111308906648, 0.08166111308906648, 0.08055954873754578, 0.08055954873754578, 0.08055954873754578, 0.08055954873754578, 0.08055954873754578, 0.08055954873754578, 0.07946572251666723, 0.07946572251666723, 0.07946572251666723, 0.07946572251666723, 0.07946572251666723, 0.07946572251666723, 0.07837977402107263, 0.07837977402107263, 0.07837977402107263, 0.07837977402107263, 0.07837977402107263, 0.07837977402107263, 0.07730183765043432, 0.07730183765043432, 0.07730183765043432, 0.07730183765043432, 0.07730183765043432, 0.07730183765043432, 0.07623204258316339, 0.07623204258316339, 0.07623204258316339, 0.07623204258316339, 0.07623204258316339, 0.07623204258316339, 0.07517051275662233, 0.07517051275662233, 0.07517051275662233, 0.07517051275662233, 0.07517051275662233, 0.07517051275662233, 0.07411736685373825, 0.07411736685373825, 0.07411736685373825, 0.07411736685373825, 0.07411736685373825, 0.07411736685373825, 0.07307271829590203, 0.07307271829590203, 0.07307271829590203, 0.07307271829590203, 0.07307271829590203, 0.07307271829590203, 0.07203667524202767, 0.07203667524202767, 0.07203667524202767, 0.07203667524202767, 0.07203667524202767, 0.07203667524202767, 0.07100934059363609, 0.07100934059363609, 0.07100934059363609, 0.07100934059363609, 0.07100934059363609, 0.07100934059363609, 0.06999081200581904, 0.06807745140786228, 0.06807745140786228, 0.06807745140786228, 0.06951510949027596, 0.013739676955500013, 0.013479216338626072, 0.013265385586833982, 0.013521809999238708, 0.013521809999238708, 0.013521809999238708, 0.01046559813864593, 0.01046559813864593, 0.01046559813864593, 0.010501374701767914, 0.010707132782933369, 0.010707132782933369, 0.00889463785519215, 0.00906999516654965, 0.00906999516654965, 0.010194212571322324, 0.010194212571322324, 0.010194212571322324, 0.010194212571322324, 0.010194212571322324, 0.010194212571322324, 0.010194212571322324, 0.010194212571322324, 0.010194212571322324, 0.010194212571322324, 0.010194212571322324, 0.010194212571322324, 0.010194212571322324, 0.010194212571322324, 0.010194212571322324, 0.010194212571322324, 0.010194212571322324
lala
LOSER
Conquer the continents of NORTH AMERICA and AUSTRALIA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109, Turn 110, Turn 111, Turn 112, Turn 113, Turn 114, Turn 115
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.0913658770019951, 0.0913658770019951, 0.0913658770019951, 0.0913658770019951, 0.0913658770019951, 0.0913658770019951, 0.09254027956931396, 0.09254027956931396, 0.09254027956931396, 0.09254027956931396, 0.09254027956931396, 0.09254027956931396, 0.09372085926732482, 0.09372085926732482, 0.09372085926732482, 0.09372085926732482, 0.09372085926732482, 0.09372085926732482, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.12548821192294762, 0.12604208116476662, 0.12604208116476662, 0.12604208116476662, 0.12604208116476662, 0.1252887531293932, 0.11800852363310597, 0.11619748824456101, 0.11619748824456101, 0.11619748824456101, 0.11619748824456101, 0.11619748824456101, 0.08554536151817789, 0.08276366903450183, 0.08276366903450183, 0.08276366903450183, 0.08276366903450183, 0.08276366903450183, 0.1255667602761665, 0.12215524761821268, 0.12406394909046178, 0.05597761609264543, 0.056003744732670356, 0.05476328378804336, 0.019599761404800305, 0.019744369579626646, 0.020440718665690312, 0.020773159427511807, 0.021004665874640695, 0.021004665874640695, 0.00803901807483805, 0.007400280241977125, 0.007400280241977125, 0.005369274688306047, 0.005426629033943017, 0.005426629033943017, 0.007073457904341603
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900244, 0.07931706149900244, 0.07931706149900244, 0.07931706149900244, 0.07931706149900244, 0.07931706149900244, 0.07872986021534306, 0.07872986021534306, 0.07872986021534306, 0.07872986021534306, 0.07872986021534306, 0.07872986021534306, 0.07813957036633755, 0.07813957036633755, 0.07813957036633755, 0.07813957036633755, 0.07813957036633755, 0.07813957036633755, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07695011504347732, 0.07695011504347732, 0.07695011504347732, 0.07695011504347732, 0.07695011504347732, 0.07695011504347732, 0.07635115007899065, 0.07635115007899065, 0.07635115007899065, 0.07635115007899065, 0.07635115007899065, 0.07635115007899065, 0.07574949745091734, 0.07574949745091734, 0.07574949745091734, 0.07574949745091734, 0.07574949745091734, 0.03501535048980001, 0.034466500983486456, 0.034466500983486456, 0.034466500983486456, 0.034466500983486456, 0.03426050167569857, 0.0330717233710716, 0.03322875776288573, 0.03322875776288573, 0.03322875776288573, 0.03322875776288573, 0.03322875776288573, 0.03064807510035913, 0.030874099839205714, 0.030874099839205714, 0.030874099839205714, 0.030874099839205714, 0.030874099839205714, 0.018585570664669676, 0.018826135118827775, 0.019120297445200975, 0.037865705844918926, 0.03564127445880852, 0.036288872214368224, 0.0792831862938162, 0.07986814223422666, 0.07626597179605234, 0.057032343880866816, 0.05651458304479614, 0.05651458304479614, 0.069611467369676, 0.07529107957891289, 0.07529107957891289, 0.07124175821483077, 0.07056270558956694, 0.07056270558956694, 0.0578142268762564
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900244, 0.07931706149900244, 0.07931706149900244, 0.07931706149900244, 0.07931706149900244, 0.07931706149900244, 0.07872986021534306, 0.07872986021534306, 0.07872986021534306, 0.07872986021534306, 0.07872986021534306, 0.07872986021534306, 0.07813957036633755, 0.07813957036633755, 0.07813957036633755, 0.07813957036633755, 0.07813957036633755, 0.07813957036633755, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07754628891672168, 0.07695011504347732, 0.07695011504347732, 0.07695011504347732, 0.07695011504347732, 0.07695011504347732, 0.07695011504347732, 0.07635115007899065, 0.07635115007899065, 0.07635115007899065, 0.07635115007899065, 0.07635115007899065, 0.07635115007899065, 0.07574949745091734, 0.07574949745091734, 0.07574949745091734, 0.07574949745091734, 0.07574949745091734, 0.02639874000436696, 0.025984951902405296, 0.025984951902405296, 0.025984951902405296, 0.025984951902405296, 0.025829645098637728, 0.02967025823797024, 0.02981114146032579, 0.02981114146032579, 0.02981114146032579, 0.02981114146032579, 0.02981114146032579, 0.039485374927683996, 0.0397765733643579, 0.0397765733643579, 0.0397765733643579, 0.0397765733643579, 0.0397765733643579, 0.02686508044913829, 0.027212811682726174, 0.027085257772020886, 0.022671461796209682, 0.02268204414153735, 0.023094174209853005, 0.043036267290160926, 0.04250371781715918, 0.04058673776039931, 0.0317627879666769, 0.032116768314188936, 0.032116768314188936, 0.054228415004253086, 0.056352808783660044, 0.056352808783660044, 0.06495761274035754, 0.06433845848915004, 0.06433845848915004, 0.06724317309393114
Occupy-Asia-Africa, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.0913658770019951, 0.0913658770019951, 0.0913658770019951, 0.0913658770019951, 0.0913658770019951, 0.0913658770019951, 0.09254027956931396, 0.09254027956931396, 0.09254027956931396, 0.09254027956931396, 0.09254027956931396, 0.09254027956931396, 0.09372085926732482, 0.09372085926732482, 0.09372085926732482, 0.09372085926732482, 0.09372085926732482, 0.09372085926732482, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.03574307698891768, 0.035182820704600055, 0.035182820704600055, 0.035182820704600055, 0.035182820704600055, 0.03568626471225133, 0.039665038174153705, 0.03905631275661762, 0.03905631275661762, 0.03905631275661762, 0.03905631275661762, 0.03905631275661762, 0.043159866881022246, 0.04175643044485863, 0.04175643044485863, 0.04175643044485863, 0.04175643044485863, 0.04175643044485863, 0.10668287021727953, 0.10378441236639098, 0.10127249833067917, 0.02978665778235566, 0.03230874639435138, 0.03223787728509603, 0.01642373160439753, 0.01654490684740676, 0.017128416526747865, 0.013106654408723412, 0.013252721501045015, 0.013252721501045015, 0.010716328854757042, 0.010481246653131538, 0.010481246653131538, 0.011426405097491191, 0.011548461431985844, 0.011548461431985844, 0.018461359175379027
