s0914007
Destroy all of blue bob's TROOPS. If they are yours or they have already been destroyed by another player then your mission is: Occupy 24 countries., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106
Occupy-Europe-Australia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08163334632049286, 0.08163334632049286, 0.08163334632049286, 0.08163334632049286, 0.08163334632049286, 0.08163334632049286, 0.08109009831572832, 0.08109009831572832, 0.08109009831572832, 0.08109009831572832, 0.08109009831572832, 0.08109009831572832, 0.08054316653964984, 0.08054316653964984, 0.08054316653964984, 0.08054316653964984, 0.08054316653964984, 0.08054316653964984, 0.08000889729317928, 0.08000889729317928, 0.08000889729317928, 0.08000889729317928, 0.08000889729317928, 0.08000889729317928, 0.07946561185872592, 0.07946561185872592, 0.07946561185872592, 0.07946561185872592, 0.07946561185872592, 0.07946561185872592, 0.07864961870186721, 0.07864961870186721, 0.07864961870186721, 0.07864961870186721, 0.07864961870186721, 0.07864961870186721, 0.07783406806598896, 0.07783406806598896, 0.07783406806598896, 0.07783406806598896, 0.07783406806598896, 0.07783406806598896, 0.07701912586054423, 0.07701912586054423, 0.07701912586054423, 0.07701912586054423, 0.07701912586054423, 0.07701912586054423, 0.07649709268056099, 0.07649709268056099, 0.07649709268056099, 0.07649709268056099, 0.07649709268056099, 0.07649709268056099, 0.07569106136821896, 0.07569106136821896, 0.07569106136821896, 0.07569106136821896, 0.07569106136821896, 0.07569106136821896, 0.05389447376561243, 0.0539098445243032, 0.054213696062333346, 0.054213696062333346, 0.054213696062333346, 0.054213696062333346, 0.04439640094763512, 0.04439640094763512, 0.04439640094763512, 0.04439640094763512, 0.04439640094763512, 0.04439640094763512, 0.03872966596097062, 0.03872966596097062, 0.03872966596097062, 0.03872966596097062, 0.03872966596097062, 0.03872966596097062, 0.026439078682506553, 0.026439078682506553, 0.026583381062977602, 0.026583381062977602, 0.026583381062977602, 0.026583381062977602, 0.03402195337890885, 0.03434709839299263
Occupy-Asia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08499931605880419, 0.08499931605880419, 0.08499931605880419, 0.08499931605880419, 0.08499931605880419, 0.08499931605880419, 0.08443366842904748, 0.08443366842904748, 0.08443366842904748, 0.08443366842904748, 0.08443366842904748, 0.08443366842904748, 0.08386418513584788, 0.08386418513584788, 0.08386418513584788, 0.08386418513584788, 0.08386418513584788, 0.08386418513584788, 0.08500804577769687, 0.08500804577769687, 0.08500804577769687, 0.08500804577769687, 0.08500804577769687, 0.08500804577769687, 0.0844308145616093, 0.0844308145616093, 0.0844308145616093, 0.0844308145616093, 0.0844308145616093, 0.0844308145616093, 0.08526921894064382, 0.08526921894064382, 0.08526921894064382, 0.08526921894064382, 0.08526921894064382, 0.08526921894064382, 0.08610716864487543, 0.08610716864487543, 0.08610716864487543, 0.08610716864487543, 0.08610716864487543, 0.08610716864487543, 0.08694449320815392, 0.08694449320815392, 0.08694449320815392, 0.08694449320815392, 0.08694449320815392, 0.08694449320815392, 0.08635518620467447, 0.08635518620467447, 0.08635518620467447, 0.08635518620467447, 0.08635518620467447, 0.08635518620467447, 0.08718906213143222, 0.08718906213143222, 0.08718906213143222, 0.08718906213143222, 0.08718906213143222, 0.08718906213143222, 0.11282152967629128, 0.11280856509471922, 0.11117550135012379, 0.11117550135012379, 0.11117550135012379, 0.11117550135012379, 0.1248886012311381, 0.1248886012311381, 0.1248886012311381, 0.1248886012311381, 0.1248886012311381, 0.1248886012311381, 0.1328138689241874, 0.1328138689241874, 0.1328138689241874, 0.1328138689241874, 0.1328138689241874, 0.1328138689241874, 0.13976996849347953, 0.13976996849347953, 0.1377221680658629, 0.1377221680658629, 0.1377221680658629, 0.1377221680658629, 0.11725326589879978, 0.11837384573051718
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08499931605880419, 0.08499931605880419, 0.08499931605880419, 0.08499931605880419, 0.08499931605880419, 0.08499931605880419, 0.08443366842904748, 0.08443366842904748, 0.08443366842904748, 0.08443366842904748, 0.08443366842904748, 0.08443366842904748, 0.08386418513584788, 0.08386418513584788, 0.08386418513584788, 0.08386418513584788, 0.08386418513584788, 0.08386418513584788, 0.08500804577769687, 0.08500804577769687, 0.08500804577769687, 0.08500804577769687, 0.08500804577769687, 0.08500804577769687, 0.0844308145616093, 0.0844308145616093, 0.0844308145616093, 0.0844308145616093, 0.0844308145616093, 0.0844308145616093, 0.08526921894064382, 0.08526921894064382, 0.08526921894064382, 0.08526921894064382, 0.08526921894064382, 0.08526921894064382, 0.08610716864487543, 0.08610716864487543, 0.08610716864487543, 0.08610716864487543, 0.08610716864487543, 0.08610716864487543, 0.08694449320815392, 0.08694449320815392, 0.08694449320815392, 0.08694449320815392, 0.08694449320815392, 0.08694449320815392, 0.08635518620467447, 0.08635518620467447, 0.08635518620467447, 0.08635518620467447, 0.08635518620467447, 0.08635518620467447, 0.08718906213143222, 0.08718906213143222, 0.08718906213143222, 0.08718906213143222, 0.08718906213143222, 0.08718906213143222, 0.08777369469308312, 0.08776360841586284, 0.08649310588905139, 0.08649310588905139, 0.08649310588905139, 0.08649310588905139, 0.08976829943287655, 0.08976829943287655, 0.08976829943287655, 0.08976829943287655, 0.08976829943287655, 0.08976829943287655, 0.09371322944643098, 0.09371322944643098, 0.09371322944643098, 0.09371322944643098, 0.09371322944643098, 0.09371322944643098, 0.08939528506079085, 0.08939528506079085, 0.08808553515566056, 0.08808553515566056, 0.08808553515566056, 0.08808553515566056, 0.07040239703388239, 0.07107522695990612
Occupy-North-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08000068095111552, 0.08000068095111552, 0.08000068095111552, 0.08000068095111552, 0.08000068095111552, 0.08000068095111552, 0.08109009831572832, 0.08109009831572832, 0.08109009831572832, 0.08109009831572832, 0.08109009831572832, 0.08109009831572832, 0.08218690303271332, 0.08218690303271332, 0.08218690303271332, 0.08218690303271332, 0.08218690303271332, 0.08218690303271332, 0.08164173034284372, 0.08164173034284372, 0.08164173034284372, 0.08164173034284372, 0.08164173034284372, 0.08164173034284372, 0.08274219988076711, 0.08274219988076711, 0.08274219988076711, 0.08274219988076711, 0.08274219988076711, 0.08274219988076711, 0.08189256105830169, 0.08189256105830169, 0.08189256105830169, 0.08189256105830169, 0.08189256105830169, 0.08189256105830169, 0.08104338300318659, 0.08104338300318659, 0.08104338300318659, 0.08104338300318659, 0.08104338300318659, 0.08104338300318659, 0.08019483846578268, 0.08019483846578268, 0.08019483846578268, 0.08019483846578268, 0.08019483846578268, 0.08019483846578268, 0.08127681515995866, 0.08127681515995866, 0.08127681515995866, 0.08127681515995866, 0.08127681515995866, 0.08127681515995866, 0.0804204210711019, 0.0804204210711019, 0.0804204210711019, 0.0804204210711019, 0.0804204210711019, 0.0804204210711019, 0.04347216939255019, 0.043484567699441604, 0.04372965935000451, 0.04372965935000451, 0.04372965935000451, 0.04372965935000451, 0.04819067113073502, 0.04819067113073502, 0.04819067113073502, 0.04819067113073502, 0.04819067113073502, 0.04819067113073502, 0.04203963734649927, 0.04203963734649927, 0.04203963734649927, 0.04203963734649927, 0.04203963734649927, 0.04203963734649927, 0.040850569914956746, 0.040850569914956746, 0.041073529063916335, 0.041073529063916335, 0.041073529063916335, 0.041073529063916335, 0.029728103724533873, 0.02882373026642172
ted
Destroy all of magenta yura's TROOPS. If they are yours or they have already been destroyed by another player then your mission is: Occupy 24 countries., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.0824576982108447, 0.0824576982108447, 0.0824576982108447, 0.0824576982108447, 0.0824576982108447, 0.0824576982108447, 0.08187797758907377, 0.08187797758907377, 0.08187797758907377, 0.08187797758907377, 0.08187797758907377, 0.08187797758907377, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08184708956289853, 0.08184708956289853, 0.08184708956289853, 0.08184708956289853, 0.08125841529185591, 0.08125841529185591, 0.08125841529185591, 0.08125841529185591, 0.08125841529185591, 0.08125841529185591, 0.08066639258342426, 0.08066639258342426, 0.08066639258342426, 0.08066639258342426, 0.08066639258342426, 0.08066639258342426, 0.08007111461831512, 0.08007111461831512, 0.08007111461831512, 0.08007111461831512, 0.08007111461831512, 0.08007111461831512, 0.08086907204698504, 0.08086907204698504, 0.08086907204698504, 0.08086907204698504, 0.08086907204698504, 0.08086907204698504, 0.08166665284265111, 0.08166665284265111, 0.08166665284265111, 0.08166665284265111, 0.08166665284265111, 0.08166665284265111, 0.08105632917502514, 0.08105632917502514, 0.08105632917502514, 0.08105632917502514, 0.08105632917502514, 0.08105632917502514, 0.032648860810554854, 0.03317767679021954, 0.032910218145255875, 0.03344072925361082, 0.03344072925361082, 0.03278725048845757, 0.05974278069845478, 0.057651547728444545, 0.057651547728444545, 0.057651547728444545, 0.057651547728444545, 0.057098422315154176, 0.07624648273242697, 0.07565727579115578, 0.07657753880615831, 0.07598798199736548, 0.07598798199736548, 0.07677114692727455, 0.08295380269649, 0.08359385915189366, 0.08264754074769029, 0.08264754074769029, 0.08264754074769029, 0.08262379924835578, 0.05140856904427147
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08585765826857467, 0.08585765826857467, 0.08585765826857467, 0.08585765826857467, 0.08585765826857467, 0.08585765826857467, 0.08699391070936034, 0.08699391070936034, 0.08699391070936034, 0.08699391070936034, 0.08699391070936034, 0.08699391070936034, 0.08813699995244482, 0.08813699995244482, 0.08813699995244482, 0.08813699995244482, 0.08813699995244482, 0.08813699995244482, 0.08813699995244482, 0.08813699995244482, 0.08873580717598051, 0.08873580717598051, 0.08873580717598051, 0.08873580717598051, 0.08989549490615152, 0.08989549490615152, 0.08989549490615152, 0.08989549490615152, 0.08989549490615152, 0.08989549490615152, 0.09106177905465844, 0.09106177905465844, 0.09106177905465844, 0.09106177905465844, 0.09106177905465844, 0.09106177905465844, 0.09223447605559161, 0.09223447605559161, 0.09223447605559161, 0.09223447605559161, 0.09223447605559161, 0.09223447605559161, 0.09129057759068572, 0.09129057759068572, 0.09129057759068572, 0.09129057759068572, 0.09129057759068572, 0.09129057759068572, 0.09034712464242191, 0.09034712464242191, 0.09034712464242191, 0.09034712464242191, 0.09034712464242191, 0.09034712464242191, 0.09150196633231518, 0.09150196633231518, 0.09150196633231518, 0.09150196633231518, 0.09150196633231518, 0.09150196633231518, 0.1302415020974783, 0.1297559173338236, 0.12870990250748252, 0.12822029636484877, 0.12822029636484877, 0.13079356054844293, 0.07654515840245195, 0.07848108741436126, 0.07848108741436126, 0.07848108741436126, 0.07848108741436126, 0.0792826783151607, 0.04145577251377148, 0.04199171050200753, 0.042502479859053394, 0.04303597962121796, 0.04303597962121796, 0.042592893343415275, 0.03959775559484796, 0.0399032846756631, 0.03945156234749385, 0.03945156234749385, 0.03945156234749385, 0.039456011786694424, 0.06054943220042857
Occupy-Asia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08080854581938358, 0.08080854581938358, 0.08080854581938358, 0.08080854581938358, 0.08080854581938358, 0.08080854581938358, 0.08024041959899077, 0.08024041959899077, 0.08024041959899077, 0.08024041959899077, 0.08024041959899077, 0.08024041959899077, 0.0796688749774485, 0.0796688749774485, 0.0796688749774485, 0.0796688749774485, 0.0796688749774485, 0.0796688749774485, 0.0796688749774485, 0.0796688749774485, 0.07860594787598207, 0.07860594787598207, 0.07860594787598207, 0.07860594787598207, 0.07804058508406572, 0.07804058508406572, 0.07804058508406572, 0.07804058508406572, 0.07804058508406572, 0.07804058508406572, 0.07747200645275577, 0.07747200645275577, 0.07747200645275577, 0.07747200645275577, 0.07747200645275577, 0.07747200645275577, 0.07690030147281107, 0.07690030147281107, 0.07690030147281107, 0.07690030147281107, 0.07690030147281107, 0.07690030147281107, 0.07611332810216778, 0.07611332810216778, 0.07611332810216778, 0.07611332810216778, 0.07611332810216778, 0.07611332810216778, 0.07532672618009288, 0.07532672618009288, 0.07532672618009288, 0.07532672618009288, 0.07532672618009288, 0.07532672618009288, 0.0747637830179546, 0.0747637830179546, 0.0747637830179546, 0.0747637830179546, 0.0747637830179546, 0.0747637830179546, 0.04474719239578233, 0.045471965934477124, 0.04602591549406865, 0.046767851002792384, 0.046767851002792384, 0.045853941581427825, 0.1152171039858043, 0.11118405089140015, 0.11118405089140015, 0.11118405089140015, 0.11118405089140015, 0.11011731935471566, 0.190445545457306, 0.18897384691730368, 0.1875220080592382, 0.18607830957567012, 0.18607830957567012, 0.1879961129235927, 0.20881849607014027, 0.2062211115909598, 0.20804754696988198, 0.20804754696988198, 0.20804754696988198, 0.20807101105738549, 0.1908205967877258
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08080854581938358, 0.08080854581938358, 0.08080854581938358, 0.08080854581938358, 0.08080854581938358, 0.08080854581938358, 0.08024041959899077, 0.08024041959899077, 0.08024041959899077, 0.08024041959899077, 0.08024041959899077, 0.08024041959899077, 0.0796688749774485, 0.0796688749774485, 0.0796688749774485, 0.0796688749774485, 0.0796688749774485, 0.0796688749774485, 0.0796688749774485, 0.0796688749774485, 0.08021014933274988, 0.08021014933274988, 0.08021014933274988, 0.08021014933274988, 0.07963324853590004, 0.07963324853590004, 0.07963324853590004, 0.07963324853590004, 0.07963324853590004, 0.07963324853590004, 0.07905306627034507, 0.07905306627034507, 0.07905306627034507, 0.07905306627034507, 0.07905306627034507, 0.07905306627034507, 0.07846969385318409, 0.07846969385318409, 0.07846969385318409, 0.07846969385318409, 0.07846969385318409, 0.07846969385318409, 0.0776666598171365, 0.0776666598171365, 0.0776666598171365, 0.0776666598171365, 0.0776666598171365, 0.0776666598171365, 0.07686400481023296, 0.07686400481023296, 0.07686400481023296, 0.07686400481023296, 0.07686400481023296, 0.07686400481023296, 0.0762895730233127, 0.0762895730233127, 0.0762895730233127, 0.0762895730233127, 0.0762895730233127, 0.0762895730233127, 0.06898438642266604, 0.06872718908973108, 0.06817315147635847, 0.06791382415907155, 0.06791382415907155, 0.06791842534064574, 0.053028359371680656, 0.05436951721241355, 0.05436951721241355, 0.05436951721241355, 0.05436951721241355, 0.05492483712086776, 0.03629494909806271, 0.03676416823989112, 0.03721135198996288, 0.03767843644014793, 0.03767843644014793, 0.03730543205645873, 0.05423670139353839, 0.05356207932196573, 0.05295573356949034, 0.05295573356949034, 0.05295573356949034, 0.05296170604061237, 0.0368541884457135
Occupy-Europe-South-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.0824576982108447, 0.0824576982108447, 0.0824576982108447, 0.0824576982108447, 0.0824576982108447, 0.0824576982108447, 0.08187797758907377, 0.08187797758907377, 0.08187797758907377, 0.08187797758907377, 0.08187797758907377, 0.08187797758907377, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08184708956289853, 0.08184708956289853, 0.08184708956289853, 0.08184708956289853, 0.08125841529185591, 0.08125841529185591, 0.08125841529185591, 0.08125841529185591, 0.08125841529185591, 0.08125841529185591, 0.08066639258342426, 0.08066639258342426, 0.08066639258342426, 0.08066639258342426, 0.08066639258342426, 0.08066639258342426, 0.08007111461831512, 0.08007111461831512, 0.08007111461831512, 0.08007111461831512, 0.08007111461831512, 0.08007111461831512, 0.08086907204698504, 0.08086907204698504, 0.08086907204698504, 0.08086907204698504, 0.08086907204698504, 0.08086907204698504, 0.08166665284265111, 0.08166665284265111, 0.08166665284265111, 0.08166665284265111, 0.08166665284265111, 0.08166665284265111, 0.08105632917502514, 0.08105632917502514, 0.08105632917502514, 0.08105632917502514, 0.08105632917502514, 0.08105632917502514, 0.08439326254455948, 0.08407861566329057, 0.08340082400361795, 0.0830835713685263, 0.0830835713685263, 0.08308920030493847, 0.05636036415013733, 0.05778579282985026, 0.05778579282985026, 0.05778579282985026, 0.05778579282985026, 0.05837600592773113, 0.03440051884669227, 0.034845246896539804, 0.03526908970124287, 0.03571179448058214, 0.03571179448058214, 0.03535825921879322, 0.03733747329856025, 0.03762556245223827, 0.03719962491832972, 0.03719962491832972, 0.03719962491832972, 0.03718893887900837, 0.023677092020736725
Occupy-Europe-Australia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.0824576982108447, 0.0824576982108447, 0.0824576982108447, 0.0824576982108447, 0.0824576982108447, 0.0824576982108447, 0.08187797758907377, 0.08187797758907377, 0.08187797758907377, 0.08187797758907377, 0.08187797758907377, 0.08187797758907377, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08129476880293252, 0.08184708956289853, 0.08184708956289853, 0.08184708956289853, 0.08184708956289853, 0.08125841529185591, 0.08125841529185591, 0.08125841529185591, 0.08125841529185591, 0.08125841529185591, 0.08125841529185591, 0.08066639258342426, 0.08066639258342426, 0.08066639258342426, 0.08066639258342426, 0.08066639258342426, 0.08066639258342426, 0.08007111461831512, 0.08007111461831512, 0.08007111461831512, 0.08007111461831512, 0.08007111461831512, 0.08007111461831512, 0.08086907204698504, 0.08086907204698504, 0.08086907204698504, 0.08086907204698504, 0.08086907204698504, 0.08086907204698504, 0.08166665284265111, 0.08166665284265111, 0.08166665284265111, 0.08166665284265111, 0.08166665284265111, 0.08166665284265111, 0.08105632917502514, 0.08105632917502514, 0.08105632917502514, 0.08105632917502514, 0.08105632917502514, 0.08105632917502514, 0.08439326254455948, 0.08407861566329057, 0.08340082400361795, 0.0830835713685263, 0.0830835713685263, 0.08308920030493847, 0.05636036415013733, 0.05778579282985026, 0.05778579282985026, 0.05778579282985026, 0.05778579282985026, 0.05837600592773113, 0.03440051884669227, 0.034845246896539804, 0.03526908970124287, 0.03571179448058214, 0.03571179448058214, 0.03535825921879322, 0.03733747329856025, 0.03762556245223827, 0.03719962491832972, 0.03719962491832972, 0.03719962491832972, 0.03718893887900837, 0.023677092020736725
Occupy-Europe-Australia-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.0876098536709687, 0.0876098536709687, 0.0876098536709687, 0.0876098536709687, 0.0876098536709687, 0.0876098536709687, 0.08876929491451063, 0.08876929491451063, 0.08876929491451063, 0.08876929491451063, 0.08876929491451063, 0.08876929491451063, 0.08993571248679312, 0.08993571248679312, 0.08993571248679312, 0.08993571248679312, 0.08993571248679312, 0.08993571248679312, 0.08993571248679312, 0.08993571248679312, 0.09054674025401889, 0.09054674025401889, 0.09054674025401889, 0.09054674025401889, 0.09173009505769268, 0.09173009505769268, 0.09173009505769268, 0.09173009505769268, 0.09173009505769268, 0.09173009505769268, 0.09292018090035373, 0.09292018090035373, 0.09292018090035373, 0.09292018090035373, 0.09292018090035373, 0.09292018090035373, 0.09411681046985299, 0.09411681046985299, 0.09411681046985299, 0.09411681046985299, 0.09411681046985299, 0.09411681046985299, 0.09505474181294885, 0.09505474181294885, 0.09505474181294885, 0.09505474181294885, 0.09505474181294885, 0.09505474181294885, 0.09599223045586237, 0.09599223045586237, 0.09599223045586237, 0.09599223045586237, 0.09599223045586237, 0.09599223045586237, 0.09721922943424735, 0.09721922943424735, 0.09721922943424735, 0.09721922943424735, 0.09721922943424735, 0.09721922943424735, 0.10487914607252254, 0.10448812082682309, 0.10364579990761454, 0.10325153637928962, 0.10325153637928962, 0.10325853170126681, 0.059222044039815895, 0.06071984841561268, 0.06071984841561268, 0.06071984841561268, 0.06071984841561268, 0.06013728484927076, 0.03144492155521084, 0.03185143980289135, 0.03223886720783906, 0.03264353601880901, 0.03264353601880901, 0.03296678242152337, 0.02875470470401082, 0.028976570776098762, 0.02864854354426229, 0.02864854354426229, 0.02864854354426229, 0.028640313905832184, 0.0377109234376166
