s0914007
Conquer the continents of EUROPE and SOUTH AMERICA and a third continent of your choice., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07912801524453274, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07692736858341413, 0.07692736858341413, 0.07640061363100016, 0.07640061363100016, 0.07640061363100016, 0.07640061363100016, 0.07640061363100016, 0.07640061363100016, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07587049316227396, 0.07480046538311377, 0.07401422193925304, 0.07401422193925304, 0.04409143832994029, 0.04286681720162345, 0.04286681720162345, 0.04286681720162345, 0.04286681720162345, 0.04218914954480067, 0.04357308247555983, 0.04357308247555983, 0.04357308247555983, 0.043632627166745305, 0.043632627166745305, 0.043632627166745305, 0.043632627166745305, 0.043632627166745305, 0.043632627166745305, 0.04256150656929631
Occupy-North-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07912801524453274, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07849731335326193, 0.07849731335326193, 0.07955082325808988, 0.07955082325808988, 0.07955082325808988, 0.07955082325808988, 0.07955082325808988, 0.07955082325808988, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08061106419554227, 0.08275111975386264, 0.08355235072851963, 0.08355235072851963, 0.05980065225832594, 0.05813971432986319, 0.05813971432986319, 0.05813971432986319, 0.05813971432986319, 0.058388368638263854, 0.05347685310833269, 0.05347685310833269, 0.05347685310833269, 0.05247893415939967, 0.05247893415939967, 0.05247893415939967, 0.05247893415939967, 0.05247893415939967, 0.05247893415939967, 0.0565883013325545
ted
Conquer the continents of ASIA and SOUTH AMERICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07694571902732714, 0.07694571902732714, 0.07694571902732714, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07436883114337671, 0.07436883114337671, 0.07436883114337671, 0.07335100404232694, 0.025245792150314625, 0.025245792150314625, 0.016354431270433584, 0.016252113843187716, 0.016252113843187716, 0.016252113843187716, 0.016252113843187716, 0.016252113843187716, 0.0184388612325301, 0.018126779405455658, 0.018126779405455658, 0.018126779405455658, 0.018126779405455658, 0.018126779405455658, 0.020492345372344137
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09044317278062508, 0.09044317278062508, 0.09044317278062508, 0.09167902077686156, 0.09167902077686156, 0.09167902077686156, 0.09167902077686156, 0.09167902077686156, 0.09167902077686156, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09292336426000268, 0.09670565300244945, 0.09670565300244945, 0.09670565300244945, 0.09732869154311809, 0.1736758251556952, 0.1736758251556952, 0.17149840366901847, 0.1670169605253536, 0.1670169605253536, 0.1670169605253536, 0.1670169605253536, 0.1670169605253536, 0.1657341259239535, 0.16618761665627937, 0.16618761665627937, 0.16618761665627937, 0.16618761665627937, 0.16618761665627937, 0.16382446597937733
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.0886343110500792, 0.0886343110500792, 0.0886343110500792, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08566597590246523, 0.08566597590246523, 0.08566597590246523, 0.08621788991115173, 0.014816397210270869, 0.014816397210270869, 0.007583750057037536, 0.007385578272523612, 0.007385578272523612, 0.007385578272523612, 0.007385578272523612, 0.007385578272523612, 0.006733381664265408, 0.006619417682126086, 0.006619417682126086, 0.006619417682126086, 0.006619417682126086, 0.006619417682126086, 0.006141552088452213
Occupy-Asia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07694571902732714, 0.07694571902732714, 0.07694571902732714, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07436883114337671, 0.07436883114337671, 0.07436883114337671, 0.07335100404232694, 0.025245792150314625, 0.025245792150314625, 0.016354431270433584, 0.016583789313139835, 0.016583789313139835, 0.016583789313139835, 0.016583789313139835, 0.016583789313139835, 0.01747122385988129, 0.017175519510536814, 0.017175519510536814, 0.017175519510536814, 0.017175519510536814, 0.017175519510536814, 0.01833665709291573
Occupy-Europe-Australia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.0886343110500792, 0.0886343110500792, 0.0886343110500792, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08566597590246523, 0.08566597590246523, 0.08566597590246523, 0.08621788991115173, 0.029723956055321764, 0.029723956055321764, 0.01840913487802113, 0.01792808380398823, 0.01792808380398823, 0.01792808380398823, 0.01792808380398823, 0.01792808380398823, 0.017797793630998312, 0.01749656201565014, 0.01749656201565014, 0.01749656201565014, 0.01749656201565014, 0.01749656201565014, 0.017269637129561383
Occupy-Europe-South-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.0886343110500792, 0.0886343110500792, 0.0886343110500792, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08566597590246523, 0.08566597590246523, 0.08566597590246523, 0.08621788991115173, 0.029723956055321764, 0.029723956055321764, 0.01840913487802113, 0.01792808380398823, 0.01792808380398823, 0.01792808380398823, 0.01792808380398823, 0.01792808380398823, 0.017797793630998312, 0.01749656201565014, 0.01749656201565014, 0.01749656201565014, 0.01749656201565014, 0.01749656201565014, 0.017269637129561383
Occupy-Europe-Australia-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07851603829566588, 0.07851603829566588, 0.07851603829566588, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.0839526580183648, 0.0839526580183648, 0.0839526580183648, 0.08449353375740448, 0.16657450319779438, 0.16657450319779438, 0.17666624162677647, 0.1755609732731696, 0.1755609732731696, 0.1755609732731696, 0.1755609732731696, 0.1755609732731696, 0.17784194062948055, 0.1783285614231445, 0.1783285614231445, 0.1783285614231445, 0.1783285614231445, 0.1783285614231445, 0.1795330409174421
Occupy-Europe-Australia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07694571902732714, 0.07694571902732714, 0.07694571902732714, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07436883114337671, 0.07436883114337671, 0.07436883114337671, 0.07484796185175038, 0.015465937260961397, 0.015465937260961397, 0.008727628283363816, 0.00867302605005189, 0.00867302605005189, 0.00867302605005189, 0.00867302605005189, 0.00867302605005189, 0.008082853280676781, 0.007946049191313713, 0.007946049191313713, 0.007946049191313713, 0.007946049191313713, 0.007946049191313713, 0.0075292719305566375
Occupy-North-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07851603829566588, 0.07851603829566588, 0.07851603829566588, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.0839526580183648, 0.0839526580183648, 0.0839526580183648, 0.08449353375740448, 0.28099604714714393, 0.28099604714714393, 0.34131487243947295, 0.34610154522526254, 0.34610154522526254, 0.34610154522526254, 0.34610154522526254, 0.34610154522526254, 0.35059825261933253, 0.35155757863288667, 0.35155757863288667, 0.35155757863288667, 0.35155757863288667, 0.35155757863288667, 0.35393209391607483
Occupy-Asia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.0886343110500792, 0.0886343110500792, 0.0886343110500792, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08566597590246523, 0.08566597590246523, 0.08566597590246523, 0.08449353375740444, 0.047345975547302056, 0.047345975547302056, 0.03345801730730281, 0.03324869555254269, 0.03324869555254269, 0.03324869555254269, 0.03324869555254269, 0.03324869555254269, 0.03704874608424762, 0.036421687817309166, 0.036421687817309166, 0.036421687817309166, 0.036421687817309166, 0.036421687817309166, 0.040426128769313424
