s0914007
WINNER
Conquer the continents of NORTH AMERICA and AFRICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109
Occupy-North-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07919259624114992, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.0757267395878049, 0.07650978901975244, 0.07650978901975244, 0.07650978901975244, 0.07650978901975244, 0.07650978901975244, 0.07650978901975244, 0.0772930499225178, 0.0772930499225178, 0.0788285509449631, 0.0780453392054932, 0.07697136712464456, 0.07697136712464456, 0.05178162718898503, 0.05178162718898503, 0.05178162718898503, 0.05400849433475167, 0.05400849433475167, 0.05480706554896799, 0.05988177748570773, 0.05988177748570773, 0.05988177748570773, 0.05988177748570773, 0.05986460748270584, 0.06071802903899422, 0.07255193480548001, 0.07255193480548001, 0.07255193480548001, 0.07255193480548001, 0.0715871305954841, 0.08312374070074381, 0.08312374070074381, 0.08312374070074381, 0.08312374070074381, 0.08209310555806691, 0.08193473886553823, 0.08193473886553823, 0.08298442941227982, 0.08298442941227982
Occupy-Asia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09082690204730728, 0.09082690204730728, 0.09082690204730728, 0.09082690204730728, 0.09082690204730728, 0.08993077399491307, 0.08993077399491307, 0.08993077399491307, 0.08993077399491307, 0.08993077399491307, 0.08993077399491307, 0.08903440393361826, 0.08903440393361826, 0.08727716424407411, 0.08817347804249909, 0.0887348288026017, 0.0887348288026017, 0.10119616490835821, 0.10119616490835821, 0.10119616490835821, 0.09934103557925966, 0.09934103557925966, 0.098833232343766, 0.09296752997430247, 0.09296752997430247, 0.09296752997430247, 0.09296752997430247, 0.0929780643925369, 0.09245445938191357, 0.08026297808522372, 0.08026297808522372, 0.08026297808522372, 0.08026297808522372, 0.08081186731461187, 0.07097076751234573, 0.07097076751234573, 0.07097076751234573, 0.07097076751234573, 0.07152123812604731, 0.07736033327957924, 0.07736033327957924, 0.07374373375609182, 0.07374373375609182
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09005294178898471, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09088853812664552, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09172260541721597, 0.09082690204730728, 0.09082690204730728, 0.09082690204730728, 0.09082690204730728, 0.09082690204730728, 0.08993077399491307, 0.08993077399491307, 0.08993077399491307, 0.08993077399491307, 0.08993077399491307, 0.08993077399491307, 0.08903440393361826, 0.08903440393361826, 0.08727716424407411, 0.08817347804249909, 0.0887348288026017, 0.0887348288026017, 0.09662071233299754, 0.09662071233299754, 0.09662071233299754, 0.09484946025630414, 0.09484946025630414, 0.09436461668162094, 0.08781982519670756, 0.08781982519670756, 0.08781982519670756, 0.08781982519670756, 0.08782977631370671, 0.08733516383429835, 0.07409558389214797, 0.07409558389214797, 0.07409558389214797, 0.07409558389214797, 0.07460229656234621, 0.06413081317309026, 0.06413081317309026, 0.06413081317309026, 0.06413081317309026, 0.06462823104416558, 0.06853389346975064, 0.06853389346975064, 0.06532993045721193, 0.06532993045721193
Occupy-North-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07661372487768198, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.07577812854002117, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.0749440612494507, 0.07421220624042174, 0.07421220624042174, 0.07421220624042174, 0.07421220624042174, 0.07421220624042174, 0.07348000423481478, 0.07348000423481478, 0.07348000423481478, 0.07348000423481478, 0.07348000423481478, 0.07348000423481478, 0.07274760449027762, 0.07274760449027762, 0.07131181144532292, 0.07204416521899017, 0.07105277453735678, 0.07105277453735678, 0.047799960157631216, 0.047799960157631216, 0.047799960157631216, 0.049855595845855125, 0.049855595845855125, 0.05059276217867927, 0.05527726209797138, 0.05527726209797138, 0.05527726209797138, 0.05527726209797138, 0.055261412355428516, 0.05604921139927404, 0.06697316753689633, 0.06697316753689633, 0.06697316753689633, 0.06697316753689633, 0.06608255043385694, 0.07673207099397643, 0.07673207099397643, 0.07673207099397643, 0.07673207099397643, 0.0757806849246045, 0.07563449559058572, 0.07563449559058572, 0.07660347182860479, 0.07660347182860479
ted
LOSER
Conquer the continents of NORTH AMERICA and AUSTRALIA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109
Occupy-Europe-Australia-Asia, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09254027956931392, 0.09254027956931392, 0.09254027956931392, 0.09254027956931392, 0.09254027956931392, 0.09254027956931392, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.1634384615424134, 0.1634384615424134, 0.1634384615424134, 0.1634516163953675, 0.16208206123138644, 0.16370812346398916, 0.18442623329696756, 0.18442623329696756, 0.18442623329696756, 0.18442623329696756, 0.18570630294151955, 0.18570630294151955, 0.20865735278127975, 0.20865735278127975, 0.20865735278127975, 0.20865735278127975, 0.20865735278127975, 0.20865735278127975, 0.29950294060108784, 0.29950294060108784, 0.30373651290204, 0.30373651290204, 0.30373651290204, 0.2793994711233906, 0.27703583957231126, 0.27703583957231126, 0.2754694118415768, 0.27308589035387265, 0.2243200542562244, 0.2243200542562244, 0.2243200542562244
Occupy-Europe-South-America-North-America, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.04681638827654827, 0.04681638827654827, 0.04681638827654827, 0.04680142841232678, 0.04735640820234527, 0.046874874594592206, 0.040897360594473735, 0.040897360594473735, 0.040897360594473735, 0.040897360594473735, 0.04037374770768519, 0.04037374770768519, 0.03186893469706061, 0.03186893469706061, 0.03186893469706061, 0.03186893469706061, 0.03186893469706061, 0.03186893469706061, 0.025652977770519114, 0.025652977770519114, 0.025005374854208364, 0.025005374854208364, 0.025005374854208364, 0.025762023828415758, 0.02606539257282482, 0.02606539257282482, 0.026446951047089634, 0.026753179736895175, 0.02686739559216154, 0.02686739559216154, 0.02686739559216154
Occupy-Asia-Africa, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09254027956931392, 0.09254027956931392, 0.09254027956931392, 0.09254027956931392, 0.09254027956931392, 0.09254027956931392, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.13331770678859672, 0.13331770678859672, 0.13331770678859672, 0.13332843727891358, 0.13221128313992253, 0.13353767159157767, 0.13681351292986924, 0.13681351292986924, 0.13681351292986924, 0.13681351292986924, 0.1377631111607459, 0.1377631111607459, 0.14102425867291826, 0.14102425867291826, 0.14102425867291826, 0.14102425867291826, 0.14102425867291826, 0.14102425867291826, 0.06281807030730407, 0.06281807030730407, 0.061232244057738014, 0.061232244057738014, 0.061232244057738014, 0.07252859223758835, 0.07191502318436555, 0.07191502318436555, 0.0700782316259585, 0.06947187402790748, 0.09986063659969488, 0.09986063659969488, 0.09986063659969488
Occupy-Europe-South-America-Africa, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.04424325889901414, 0.04424325889901414, 0.04424325889901414, 0.0442468199553257, 0.04477150673692241, 0.04431625715229485, 0.03288804915167393, 0.03288804915167393, 0.03288804915167393, 0.03288804915167393, 0.03246698025855132, 0.03246698025855132, 0.02056670954767848, 0.02056670954767848, 0.02056670954767848, 0.02056670954767848, 0.02056670954767848, 0.02056670954767848, 0.011294670891932168, 0.011294670891932168, 0.011009539790435197, 0.011009539790435197, 0.011009539790435197, 0.013503193125600492, 0.013662204186661154, 0.013662204186661154, 0.013584954775415369, 0.013742254680971053, 0.020498879799226655, 0.020498879799226655, 0.020498879799226655
Occupy-Europe-Australia-South-America, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.05817987780260147, 0.05817987780260147, 0.05817987780260147, 0.05818456059103547, 0.05887452361811747, 0.05827587049304429, 0.05084449420128883, 0.05084449420128883, 0.05084449420128883, 0.05084449420128883, 0.050193527195128596, 0.050193527195128596, 0.03879473748788531, 0.03879473748788531, 0.03879473748788531, 0.03879473748788531, 0.03879473748788531, 0.03879473748788531, 0.07273801616596064, 0.07273801616596064, 0.07376619188219366, 0.07376619188219366, 0.07376619188219366, 0.07441501826422538, 0.07529131551502967, 0.07529131551502967, 0.07639346808737407, 0.07727802644725626, 0.07433913229767987, 0.07433913229767987, 0.07433913229767987
Occupy-Europe-South-America-Australia, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.05817987780260147, 0.05817987780260147, 0.05817987780260147, 0.05818456059103547, 0.05887452361811747, 0.05827587049304429, 0.05084449420128883, 0.05084449420128883, 0.05084449420128883, 0.05084449420128883, 0.050193527195128596, 0.050193527195128596, 0.03879473748788531, 0.03879473748788531, 0.03879473748788531, 0.03879473748788531, 0.03879473748788531, 0.03879473748788531, 0.07273801616596064, 0.07273801616596064, 0.07376619188219366, 0.07376619188219366, 0.07376619188219366, 0.07441501826422538, 0.07529131551502967, 0.07529131551502967, 0.07639346808737407, 0.07727802644725626, 0.07433913229767987, 0.07433913229767987, 0.07433913229767987
Occupy-Europe-Australia-Africa, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.052278517396612184, 0.052278517396612184, 0.052278517396612184, 0.05228272519569767, 0.052902703192844874, 0.053433441061125506, 0.03965410774475495, 0.03965410774475495, 0.03965410774475495, 0.03965410774475495, 0.039146412345163306, 0.039146412345163306, 0.024221203531520897, 0.024221203531520897, 0.024221203531520897, 0.024221203531520897, 0.024221203531520897, 0.024221203531520897, 0.0333899128033908, 0.0333899128033908, 0.03386189017260107, 0.03386189017260107, 0.03386189017260107, 0.040789949997932846, 0.0412702847727859, 0.0412702847727859, 0.041036932587656345, 0.04151209836678835, 0.06079640410614223, 0.06079640410614223, 0.06079640410614223
